count,event_type,timestamp_sec,timestamp_nsec
9851,falling,16688,89657396
9852,rising,16688,89824118
9853,falling,16688,89990966
9854,rising,16688,90160313
9855,falling,16688,90325535
9856,rising,16688,90500006
9857,falling,16688,90659105
9858,rising,16688,90824952
9859,falling,16688,90991550
9860,rising,16688,91157897
9861,falling,16688,91324620
9862,rising,16688,91494092
9863,falling,16688,91657939
9864,rising,16688,91824287
9865,falling,16688,91990884
9866,rising,16688,92157857
9867,falling,16688,92323954
9868,rising,16688,92493426
9869,falling,16688,92657899
9870,rising,16688,92824496
9871,falling,16688,92990718
9872,rising,16688,93157941
9873,falling,16688,93323913
9874,rising,16688,93491261
9875,falling,16688,93657608
9876,rising,16688,93824455
9877,falling,16688,93991178
9878,rising,16688,94157275
9879,falling,16688,94323997
9880,rising,16688,94491095
9881,falling,16688,94660067
9882,rising,16688,94824165
9883,falling,16688,94990887
9884,rising,16688,95157734
9885,falling,16688,95323957
9886,rising,16688,95490804
9887,falling,16688,95660026
9888,rising,16688,95824499
9889,falling,16688,95991096
9890,rising,16688,96157319
9891,falling,16688,96325041
9892,rising,16688,96491263
9893,falling,16688,96660610
9894,rising,16688,96824458
9895,falling,16688,96991055
9896,rising,16688,97157653
9897,falling,16688,97324125
9898,rising,16688,97491597
9899,falling,16688,97657570
9900,rising,16688,97824542
9901,falling,16688,97990890
9902,rising,16688,98157487
9903,falling,16688,98324209
9904,rising,16688,98491182
9905,falling,16688,98657279
9906,rising,16688,98827001
9907,falling,16688,98991349
9908,rising,16688,99157571
9909,falling,16688,99324419
9910,rising,16688,99490766
9911,falling,16688,99657488
9912,rising,16688,99826960
9913,falling,16688,99990808
9914,rising,16688,100160530
9915,falling,16688,100324878
9916,rising,16688,100491100
9917,falling,16688,100657448
9918,rising,16688,100824670
9919,falling,16688,100990767
9920,rising,16688,101157740
9921,falling,16688,101324087
9922,rising,16688,101490560
9923,falling,16688,101657282
9924,rising,16688,101824254
9925,falling,16688,101993726
9926,rising,16688,102157949
9927,falling,16688,102324296
9928,rising,16688,102490519
9929,falling,16688,102657116
9930,rising,16688,102824463
9931,falling,16688,102993810
9932,rising,16688,103158033
9933,falling,16688,103324381
9934,rising,16688,103490853
9935,falling,16688,103658075
9936,rising,16688,103824173
9937,falling,16688,103993395
9938,rising,16688,104157867
9939,falling,16688,104324340
9940,rising,16688,104490812
9941,falling,16688,104657535
9942,rising,16688,104823882
9943,falling,16688,104990854
9944,rising,16688,105160576
9945,falling,16688,105324299
9946,rising,16688,105491396
9947,falling,16688,105657744
9948,rising,16688,105824341
9949,falling,16688,105990814
9950,rising,16688,106160536
9951,falling,16688,106324133
9952,rising,16688,106491106
9953,falling,16688,106657703
9954,rising,16688,106824425
9955,falling,16688,106990898
9956,rising,16688,107160495
9957,falling,16688,107324468
9958,rising,16688,107491190
9959,falling,16688,107657287
9960,rising,16688,107824385
9961,falling,16688,108001855
9962,rising,16688,108173452
9963,falling,16688,108329551
9964,rising,16688,108492399
9965,falling,16688,108657872
9966,rising,16688,108824594
9967,falling,16688,108991066
9968,rising,16688,109157289
9969,falling,16688,109326886
9970,rising,16688,109490734
9971,falling,16688,109657831
9972,rising,16688,109824428
9973,falling,16688,109991026
9974,rising,16688,110161247
9975,falling,16688,110327845
9976,rising,16688,110491193
9977,falling,16688,110657915
9978,rising,16688,110824262
9979,falling,16688,110990860
9980,rising,16688,111157207
9981,falling,16688,111323930
9982,rising,16688,111491027
9983,falling,16688,111657374
9984,rising,16688,111823972
9985,falling,16688,111990819
9986,rising,16688,112157791
9987,falling,16688,112324264
9988,rising,16688,112493861
9989,falling,16688,112658209
9990,rising,16688,112824681
9991,falling,16688,112991153
9992,rising,16688,113157501
9993,falling,16688,113324348
9994,rising,16688,113493820
9995,falling,16688,113657543
9996,rising,16688,113824515
9997,falling,16688,113991113
9998,rising,16688,114157585
9999,falling,16688,114324057
10000,rising,16688,114493904
10001,falling,16688,114657252
10002,rising,16688,114829849
10003,falling,16688,114992072
10004,rising,16688,115158044
10005,falling,16688,115323767
10006,rising,16688,115490989
10007,falling,16688,115657211
10008,rising,16688,115824559
10009,falling,16688,115990906
10010,rising,16688,116157753
10011,falling,16688,116324101
10012,rising,16688,116491073
10013,falling,16688,116660795
10014,rising,16688,116825893
10015,falling,16688,116990615
10016,rising,16688,117157713
10017,falling,16688,117323935
10018,rising,16688,117491157
10019,falling,16688,117660629
10020,rising,16688,117824102
10021,falling,16688,117990825
10022,rising,16688,118157797
10023,falling,16688,118334393
10024,rising,16688,118531860
10025,falling,16688,118660714
10026,rising,16688,118825186
10027,falling,16688,118991034
10028,rising,16688,119158006
10029,falling,16688,119324229
10030,rising,16688,119491076
10031,falling,16688,119657298
10032,rising,16688,119826645
10033,falling,16688,119990993
10034,rising,16688,120167464
10035,falling,16688,120329437
10036,rising,16688,120495284
10037,falling,16688,120662007
10038,rising,16688,120831604
10039,falling,16688,120995077
10040,rising,16688,121161799
10041,falling,16688,121328146
10042,rising,16688,121495369
10043,falling,16688,121661216
10044,rising,16688,121831563
10045,falling,16688,121994911
10046,rising,16688,122161883
10047,falling,16688,122328356
10048,rising,16688,122495203
10049,falling,16688,122661800
10050,rising,16688,122828273
10051,falling,16688,122995120
10052,rising,16688,123162467
10053,falling,16688,123328190
10054,rising,16688,123495537
10055,falling,16688,123661885
10056,rising,16688,123828732
10057,falling,16688,123998454
10058,rising,16688,124162177
10059,falling,16688,124329149
10060,rising,16688,124495246
10061,falling,16688,124661719
10062,rising,16688,124828441
10063,falling,16688,124997913
10064,rising,16688,125161636
10065,falling,16688,125328483
10066,rising,16688,125494831
10067,falling,16688,125661678
10068,rising,16688,125828650
10069,falling,16688,125994998
10070,rising,16688,126162095
10071,falling,16688,126328693
10072,rising,16688,126495040
10073,falling,16688,126661512
10074,rising,16688,126828860
10075,falling,16688,126995082
10076,rising,16688,127164929
10077,falling,16688,127328027
10078,rising,16688,127495124
10079,falling,16688,127661472
10080,rising,16688,127828319
10081,falling,16688,127995291
10082,rising,16688,128164638
10083,falling,16688,128328486
10084,rising,16688,128494958
10085,falling,16688,128661931
10086,rising,16688,128828528
10087,falling,16688,128995126
10088,rising,16688,129164847
10089,falling,16688,129328445
10090,rising,16688,129495668
10091,falling,16688,129661390
10092,rising,16688,129828362
10093,falling,16688,129995335
10094,rising,16688,130162307
10095,falling,16688,130328655
10096,rising,16688,130495127
10097,falling,16688,130661474
10098,rising,16688,130828322
10099,falling,16688,130995544
10100,rising,16688,131161641
10101,falling,16688,131331363
10102,rising,16688,131495336
10103,falling,16688,131661809
10104,rising,16688,131828656
10105,falling,16688,131995253
10106,rising,16688,132161851
10107,falling,16688,132331323
10108,rising,16688,132495170
10109,falling,16688,132661268
10110,rising,16688,132828240
10111,falling,16688,132995213
10112,rising,16688,133161810
10113,falling,16688,133328282
10114,rising,16688,133495630
10115,falling,16688,133661602
10116,rising,16688,133828449
10117,falling,16688,133995172
10118,rising,16688,134161644
10119,falling,16688,134327992
10120,rising,16688,134497838
10121,falling,16688,134661936
10122,rising,16688,134828659
10123,falling,16688,134995381
10124,rising,16688,135161728
10125,falling,16688,135328076
10126,rising,16688,135497923
10127,falling,16688,135661521
10128,rising,16688,135828368
10129,falling,16688,135994840
10130,rising,16688,136161688
10131,falling,16688,136328660
10132,rising,16688,136498257
10133,falling,16688,136662105
10134,rising,16688,136828452
10135,falling,16688,136994925
10136,rising,16688,137161897
10137,falling,16688,137328494
10138,rising,16688,137495217
10139,falling,16688,137661814
10140,rising,16688,137828411
10141,falling,16688,138000008
10142,rising,16688,138162981
10143,falling,16688,138328828
10144,rising,16688,138495301
10145,falling,16688,138664648
10146,rising,16688,138828496
10147,falling,16688,138995593
10148,rising,16688,139316790
10149,falling,16688,139338286
10150,rising,16688,139497510
10151,falling,16688,139665607
10152,rising,16688,139829080
10153,falling,16688,139995427
10154,rising,16688,140163399
10155,falling,16688,140329122
10156,rising,16688,140495219
10157,falling,16688,140661817
10158,rising,16688,140828539
10159,falling,16688,140995386
10160,rising,16688,141161484
10161,falling,16688,141328581
10162,rising,16688,141495179
10163,falling,16688,141661901
10164,rising,16688,141831748
10165,falling,16688,141995346
10166,rising,16688,142162068
10167,falling,16688,142328416
10168,rising,16688,142495263
10169,falling,16688,142661735
10170,rising,16688,142831332
10171,falling,16688,142995055
10172,rising,16688,143161527
10173,falling,16688,143328250
10174,rising,16688,143495597
10175,falling,16688,143661570
10176,rising,16688,143828167
10177,falling,16688,143994889
10178,rising,16688,144162362
10179,falling,16688,144328334
10180,rising,16688,144495181
10181,falling,16688,144661654
10182,rising,16688,144828751
10183,falling,16688,144998348
10184,rising,16688,145161571
10185,falling,16688,145328418
10186,rising,16688,145495391
10187,falling,16688,145661363
10188,rising,16688,145828710
10189,falling,16688,145997807
10190,rising,16688,146161905
10191,falling,16688,146328627
10192,rising,16688,146495100
10193,falling,16688,146662072
10194,rising,16688,146828045
10195,falling,16688,146998142
10196,rising,16688,147161989
10197,falling,16688,147328462
10198,rising,16688,147495309
10199,falling,16688,147661657
10200,rising,16688,147828129
10201,falling,16688,147995351
10202,rising,16688,148161574
10203,falling,16688,148328546
10204,rising,16688,148495143
10205,falling,16688,148661741
10206,rising,16688,148828463
10207,falling,16688,148995185
10208,rising,16688,149164407
10209,falling,16688,149328380
10210,rising,16688,149586712
10211,falling,16688,149663325
10212,rising,16688,149830047
10213,falling,16688,149995395
10214,rising,16688,150165866
10215,falling,16688,150328839
10216,rising,16688,150494937
10217,falling,16688,150661534
10218,rising,16688,150827882
10219,falling,16688,150994729
10220,rising,16688,151161576
10221,falling,16688,151327299
10222,rising,16688,151494771
10223,falling,16688,151661369
10224,rising,16688,151827591
10225,falling,16688,151994438
10226,rising,16688,152161036
10227,falling,16688,152330883
10228,rising,16688,152494855
10229,falling,16688,152660953
10230,rising,16688,152827925
10231,falling,16688,152994523
10232,rising,16688,153160745
10233,falling,16688,153331217
10234,rising,16688,153495065
10235,falling,16688,153660912
10236,rising,16688,153828009
10237,falling,16688,153994732
10238,rising,16688,154161079
10239,falling,16688,154330801
10240,rising,16688,154494899
10241,falling,16688,154661496
10242,rising,16688,154827969
10243,falling,16688,154994816
10244,rising,16688,155161163
10245,falling,16688,155328261
10246,rising,16688,155494483
10247,falling,16688,155661331
10248,rising,16688,155828928
10249,falling,16688,155994400
10250,rising,16688,156162248
10251,falling,16688,156328220
10252,rising,16688,156498192
10253,falling,16688,156735652
10254,rising,16688,156831387
10255,falling,16688,156995484
10256,rising,16688,157161832
10257,falling,16688,157328804
10258,rising,16688,157498151
10259,falling,16688,157661749
10260,rising,16688,157828221
10261,falling,16688,157996319
10262,rising,16688,158161416
10263,falling,16688,158328513
10264,rising,16688,158495236
10265,falling,16688,158661833
10266,rising,16688,158828806
10267,falling,16688,158995153
10268,rising,16688,159162000
10269,falling,16688,159328348
10270,rising,16688,159495445
10271,falling,16688,159664792
10272,rising,16688,159828640
10273,falling,16688,159995237
10274,rising,16688,160162709
10275,falling,16688,160328432
10276,rising,16688,160494904
10277,falling,16688,160664626
10278,rising,16688,160828224
10279,falling,16688,160995321
10280,rising,16688,161168043
10281,falling,16688,161330141
10282,rising,16688,161495988
10283,falling,16688,161664960
10284,rising,16688,161828308
10285,falling,16688,161995531
10286,rising,16688,162161753
10287,falling,16688,162328225
10288,rising,16688,162495073
10289,falling,16688,162661795
10290,rising,16688,162828518
10291,falling,16688,162994615
10292,rising,16688,163161837
10293,falling,16688,163328310
10294,rising,16688,163495282
10295,falling,16688,163661879
10296,rising,16688,163831476
10297,falling,16688,163995199
10298,rising,16688,164162172
10299,falling,16688,164328644
10300,rising,16688,164495116
10301,falling,16688,164661839
10302,rising,16688,164831061
10303,falling,16688,164994908
10304,rising,16688,165161881
10305,falling,16688,165328353
10306,rising,16688,165494701
10307,falling,16688,165661798
10308,rising,16688,165828520
10309,falling,16688,165994993
10310,rising,16688,166161840
10311,falling,16688,166328187
10312,rising,16688,166495535
10313,falling,16688,166661507
10314,rising,16688,166828854
10315,falling,16688,166997452
10316,rising,16688,167161674
10317,falling,16688,167328522
10318,rising,16688,167495369
10319,falling,16688,167661591
10320,rising,16688,167828314
10321,falling,16688,167997786
10322,rising,16688,168161509
10323,falling,16688,168328356
10324,rising,16688,168495328
10325,falling,16688,168661676
10326,rising,16688,168828648
10327,falling,16688,168997995
10328,rising,16688,169161593
10329,falling,16688,169328690
10330,rising,16688,169495288
10331,falling,16688,169661635
10332,rising,16688,169828732
10333,falling,16688,169994705
10334,rising,16688,170163927
10335,falling,16688,170390264
10336,rising,16688,170499371
10337,falling,16688,170662844
10338,rising,16688,170828816
10339,falling,16688,170995164
10340,rising,16688,171164636
10341,falling,16688,171328484
10342,rising,16688,171495456
10343,falling,16688,171661803
10344,rising,16688,171828276
10345,falling,16688,171995248
10346,rising,16688,172164720
10347,falling,16688,172328193
10348,rising,16688,172495415
10349,falling,16688,172661763
10350,rising,16688,172828860
10351,falling,16688,172995332
10352,rising,16688,173161680
10353,falling,16688,173328277
10354,rising,16688,173495374
10355,falling,16688,173661847
10356,rising,16688,173828819
10357,falling,16688,173995042
10358,rising,16688,174162014
10359,falling,16688,174331611
10360,rising,16688,174494959
10361,falling,16688,174661681
10362,rising,16688,174829903
10363,falling,16688,174995126
10364,rising,16688,175161848
10365,falling,16688,175331195
10366,rising,16688,175495168
10367,falling,16688,175661890
10368,rising,16688,175828613
10369,falling,16688,175995335
10370,rising,16688,176161808
10371,falling,16688,176328530
10372,rising,16688,176495127
10373,falling,16688,176661850
10374,rising,16688,176828697
10375,falling,16688,176994919
10376,rising,16688,177161892
10377,falling,16688,177328489
10378,rising,16688,177497961
10379,falling,16688,177661809
10380,rising,16688,177828156
10381,falling,16688,177995129
10382,rising,16688,178161726
10383,falling,16688,178328573
10384,rising,16688,178498170
10385,falling,16688,178661768
10386,rising,16688,178828740
10387,falling,16688,178995338
10388,rising,16688,179162185
10389,falling,16688,179328158
10390,rising,16688,179498005
10391,falling,16688,179661602
10392,rising,16688,179828825
10393,falling,16688,179995047
10394,rising,16688,180162269
10395,falling,16688,180327992
10396,rising,16688,180495589
10397,falling,16688,180674809
10398,rising,16688,180994132
10399,falling,16688,181015503
10400,rising,16688,181167353
10401,falling,16688,181333575
10402,rising,16688,181660396
10403,falling,16688,181680018
10404,rising,16688,181832368
10405,falling,16688,181998715
10406,rising,16688,182167187
10407,falling,16688,182490134
10408,rising,16688,182509755
10409,falling,16688,182667729
10410,rising,16688,182835451
10411,falling,16688,183158273
10412,rising,16688,183178894
10413,falling,16688,183331744
10414,rising,16688,183499716
10415,falling,16688,183828037
10416,rising,16688,183847034
10417,falling,16688,184000508
10418,rising,16688,184165981
10419,falling,16688,184492302
10420,rising,16688,184512048
10421,falling,16688,184665023
10422,rising,16688,184832620
10423,falling,16688,184998093
10424,rising,16688,185163815
10425,falling,16688,185327788
10426,rising,16688,185494761
10427,falling,16688,185661108
10428,rising,16688,185830955
10429,falling,16688,185994428
10430,rising,16688,186161275
10431,falling,16688,186327747
10432,rising,16688,186494720
10433,falling,16688,186661442
10434,rising,16688,186831039
10435,falling,16688,186994512
10436,rising,16688,187161109
10437,falling,16688,187327707
10438,rising,16688,187494179
10439,falling,16688,187661151
10440,rising,16688,187914110
10441,falling,16688,187995346
10442,rising,16688,188163193
10443,falling,16688,188329041
10444,rising,16688,188495263
10445,falling,16688,188662236
10446,rising,16688,188828958
10447,falling,16688,188998180
10448,rising,16688,189162028
10449,falling,16688,189328625
10450,rising,16688,189495347
10451,falling,16688,189661445
10452,rising,16688,189828542
10453,falling,16688,189997889
10454,rising,16688,190163862
10455,falling,16688,190328709
10456,rising,16688,190495557
10457,falling,16688,190662654
10458,rising,16688,190828501
10459,falling,16688,190994724
10460,rising,16688,191161571
10461,falling,16688,191328419
10462,rising,16688,191495141
10463,falling,16688,191661488
10464,rising,16688,191828211
10465,falling,16688,191995183
10466,rising,16688,192164530
10467,falling,16688,192328378
10468,rising,16688,192495850
10469,falling,16688,192661823
10470,rising,16688,192828795
10471,falling,16688,192995142
10472,rising,16688,193164739
10473,falling,16688,193328587
10474,rising,16688,193495059
10475,falling,16688,193661532
10476,rising,16688,193828379
10477,falling,16688,193994727
10478,rising,16688,194164823
10479,falling,16688,194328421
10480,rising,16688,194495144
10481,falling,16688,194661866
10482,rising,16688,194828713
10483,falling,16688,194995186
10484,rising,16688,195161408
10485,falling,16688,195328506
10486,rising,16688,195495228
10487,falling,16688,195662200
10488,rising,16688,195828673
10489,falling,16688,195995020
10490,rising,16688,196161867
10491,falling,16688,196331839
10492,rising,16688,196495312
10493,falling,16688,196661535
10494,rising,16688,196828382
10495,falling,16688,196994979
10496,rising,16688,197161577
10497,falling,16688,197331424
10498,rising,16688,197495146
10499,falling,16688,197661369
10500,rising,16688,197828841
10501,falling,16688,197995439
10502,rising,16688,198161661
10503,falling,16688,198328758
10504,rising,16688,198494856
10505,falling,16688,198661953
10506,rising,16688,198828675
10507,falling,16688,198995648
10508,rising,16688,199162120
10509,falling,16688,199328343
10510,rising,16688,199497814
10511,falling,16688,199662037
10512,rising,16688,199828385
10513,falling,16688,199995607
10514,rising,16688,200165704
10515,falling,16688,200329177
10516,rising,16688,200499024
10517,falling,16688,200662121
10518,rising,16688,200828719
10519,falling,16688,200995066
10520,rising,16688,201161664
10521,falling,16688,201328261
10522,rising,16688,201498233
10523,falling,16688,201730319
10524,rising,16688,201833677
10525,falling,16688,201996525
10526,rising,16688,202162123
10527,falling,16688,202328595
10528,rising,16688,202495818
10529,falling,16688,202664915
10530,rising,16688,202828512
10531,falling,16688,202995235
10532,rising,16688,203161832
10533,falling,16688,203328055
10534,rising,16688,203495152
10535,falling,16688,203664999
10536,rising,16688,203828597
10537,falling,16688,203994944
10538,rising,16688,204161916
10539,falling,16688,204328389
10540,rising,16688,204495486
10541,falling,16688,204664708
10542,rising,16688,204828056
10543,falling,16688,204995278
10544,rising,16688,205161876
10545,falling,16688,205328348
10546,rising,16688,205494820
10547,falling,16688,205661918
10548,rising,16688,205828390
10549,falling,16688,205994988
10550,rising,16688,206161335
10551,falling,16688,206328057
10552,rising,16688,206495030
10553,falling,16688,206661002
10554,rising,16688,206830849
10555,falling,16688,206995197
10556,rising,16688,207161669
10557,falling,16688,207334640
10558,rising,16688,207495989
10559,falling,16688,207662461
10560,rising,16688,207831933
10561,falling,16688,207995156
10562,rising,16688,208161503
10563,falling,16688,208328351
10564,rising,16688,208494823
10565,falling,16688,208661296
10566,rising,16688,208828643
10567,falling,16688,208995115
10568,rising,16688,209161963
10569,falling,16688,209328310
10570,rising,16688,209495282
10571,falling,16688,209661630
10572,rising,16688,209829102
10573,falling,16688,209997949
10574,rising,16688,210162797
10575,falling,16688,210328269
10576,rising,16688,210494742
10577,falling,16688,210660964
10578,rising,16688,210827936
10579,falling,16688,210997658
10580,rising,16688,211161131
10581,falling,16688,211327729
10582,rising,16688,211494576
10583,falling,16688,211660673
10584,rising,16688,211840144
10585,falling,16688,212011115
10586,rising,16688,212166965
10587,falling,16688,212329063
10588,rising,16688,212495535
10589,falling,16688,212661508
10590,rising,16688,212828230
10591,falling,16688,212994827
10592,rising,16688,213160675
10593,falling,16688,213328022
10594,rising,16688,213494494
10595,falling,16688,213661217
10596,rising,16688,213828064
10597,falling,16688,213994662
10598,rising,16688,214164383
10599,falling,16688,214327856
10600,rising,16688,214494579
10601,falling,16688,214661176
10602,rising,16688,214842146
10603,falling,16688,215013618
10604,rising,16688,215166717
10605,falling,16688,215329065
10606,rising,16688,215495163
10607,falling,16688,215662885
10608,rising,16688,215828483
10609,falling,16688,215994830
10610,rising,16688,216229291
10611,falling,16688,216443506
10612,rising,16688,216499496
10613,falling,16688,216664719
10614,rising,16688,216828817
10615,falling,16688,216994539
10616,rising,16688,217161512
10617,falling,16688,217330734
10618,rising,16688,217494456
10619,falling,16688,217661179
10620,rising,16688,217827776
10621,falling,16688,217994874
10622,rising,16688,218161346
10623,falling,16688,218330943
10624,rising,16688,218494666
10625,falling,16688,218661388
10626,rising,16688,218828110
10627,falling,16688,218994958
10628,rising,16688,219256789
10629,falling,16688,219337026
10630,rising,16688,219496750
10631,falling,16688,219662222
10632,rising,16688,219829194
10633,falling,16688,219995542
10634,rising,16688,220164014
10635,falling,16688,220327737
10636,rising,16688,220495209
10637,falling,16688,220661307
10638,rising,16688,220828279
10639,falling,16688,220994501
10640,rising,16688,221161349
10641,falling,16688,221327696
10642,rising,16688,221497543
10643,falling,16688,221660766
10644,rising,16688,221828738
10645,falling,16688,221994461
10646,rising,16688,222161558
10647,falling,16688,222327905
10648,rising,16688,222497627
10649,falling,16688,222661600
10650,rising,16688,222828072
10651,falling,16688,222994170
10652,rising,16688,223161017
10653,falling,16688,223327740
10654,rising,16688,223494087
10655,falling,16688,223661059
10656,rising,16688,223828282
10657,falling,16688,223994504
10658,rising,16688,224161101
10659,falling,16688,224327699
10660,rising,16688,224494671
10661,falling,16688,224663893
10662,rising,16688,224827616
10663,falling,16688,224994838
10664,rising,16688,225160936
10665,falling,16688,225327908
10666,rising,16688,225494505
10667,falling,16688,225708720
10668,rising,16688,225830950
10669,falling,16688,225996422
10670,rising,16688,226162895
10671,falling,16688,226330492
10672,rising,16688,226495589
10673,falling,16688,226666311
10674,rising,16688,226829159
10675,falling,16688,226995632
10676,rising,16688,227162729
10677,falling,16688,227329576
10678,rising,16688,227495924
10679,falling,16688,227662271
10680,rising,16688,227829368
10681,falling,16688,227995216
10682,rising,16688,228162563
10683,falling,16688,228328911
10684,rising,16688,228495758
10685,falling,16688,228663105
10686,rising,16688,228832202
10687,falling,16688,228995675
10688,rising,16688,229162522
10689,falling,16688,229328995
10690,rising,16688,229495467
10691,falling,16688,229662939
10692,rising,16688,229832036
10693,falling,16688,229996259
10694,rising,16688,230158857
10695,falling,16688,230324705
10696,rising,16688,230501800
10697,falling,16688,230659024
10698,rising,16688,230824997
10699,falling,16688,230991469
10700,rising,16688,231158442
10701,falling,16688,231324789
10702,rising,16688,231491386
10703,falling,16688,231657859
10704,rising,16688,231824456
10705,falling,16688,231993928
10706,rising,16688,232157776
10707,falling,16688,232323873
10708,rising,16688,232490971
10709,falling,16688,232657693
10710,rising,16688,232824165
10711,falling,16688,232994137
10712,rising,16688,233158110
10713,falling,16688,233324458
10714,rising,16688,233491555
10715,falling,16688,233658027
10716,rising,16688,233824500
10717,falling,16688,233994097
10718,rising,16688,234158194
10719,falling,16688,234324542
10720,rising,16688,234491389
10721,falling,16688,234657737
10722,rising,16688,234824834
10723,falling,16688,234991431
10724,rising,16688,235160403
10725,falling,16688,235324501
10726,rising,16688,235491598
10727,falling,16688,235658071
10728,rising,16688,235824668
10729,falling,16688,235991266
10730,rising,16688,236160987
10731,falling,16688,236324835
10732,rising,16688,236491433
10733,falling,16688,236657905
10734,rising,16688,236825127
10735,falling,16688,236991225
10736,rising,16688,237160697
10737,falling,16688,237324670
10738,rising,16688,237491392
10739,falling,16688,237658114
10740,rising,16688,237824962
10741,falling,16688,237991309
10742,rising,16688,238158031
10743,falling,16688,238324629
10744,rising,16688,238491226
10745,falling,16688,238657949
10746,rising,16688,238825046
10747,falling,16688,238991393
10748,rising,16688,239158366
10749,falling,16688,239327088
10750,rising,16688,239491810
10751,falling,16688,239658033
10752,rising,16688,239824505
10753,falling,16688,239990978
10754,rising,16688,240166948
10755,falling,16688,240332296
10756,rising,16688,240495519
10757,falling,16688,240662116
10758,rising,16688,240828714
10759,falling,16688,240996061
10760,rising,16688,241166158
10761,falling,16688,241329881
10762,rising,16688,241495853
10763,falling,16688,241661576
10764,rising,16688,241828173
10765,falling,16688,241995145
10766,rising,16688,242161993
10767,falling,16688,242328090
10768,rising,16688,242498062
10769,falling,16688,242661910
10770,rising,16688,242828632
10771,falling,16688,242994855
10772,rising,16688,243161577
10773,falling,16688,243328174
10774,rising,16688,243497896
10775,falling,16688,243661869
10776,rising,16688,243828716
10777,falling,16688,243995064
10778,rising,16688,244161786
10779,falling,16688,244328384
10780,rising,16688,244497856
10781,falling,16688,244661703
10782,rising,16688,244828301
10783,falling,16688,244995148
10784,rising,16688,245161621
10785,falling,16688,245327843
10786,rising,16688,245495065
10787,falling,16688,245661413
10788,rising,16688,245828260
10789,falling,16688,245995357
10790,rising,16688,246161705
10791,falling,16688,246328427
10792,rising,16688,246495274
10793,falling,16688,246664496
10794,rising,16688,246828594
10795,falling,16688,246994942
10796,rising,16688,247161539
10797,falling,16688,247328511
10798,rising,16688,247494859
10799,falling,16688,247664331
10800,rising,16688,247828553
10801,falling,16688,247995026
10802,rising,16688,248161623
10803,falling,16688,248327846
10804,rising,16688,248494568
10805,falling,16688,248661665
10806,rising,16688,248828263
10807,falling,16688,248996360
10808,rising,16688,249161832
10809,falling,16688,249328805
10810,rising,16688,249495277
10811,falling,16688,249661625
10812,rising,16688,249831471
10813,falling,16688,249994944
10814,rising,16688,250163666
10815,falling,16688,250405751
10816,rising,16688,250499861
10817,falling,16688,250662959
10818,rising,16688,250831556
10819,falling,16688,250995404
10820,rising,16688,251161751
10821,falling,16688,251328348
10822,rising,16688,251494821
10823,falling,16688,251661418
10824,rising,16688,251831390
10825,falling,16688,251995363
10826,rising,16688,252161585
10827,falling,16688,252328183
10828,rising,16688,252495655
10829,falling,16688,252661752
10830,rising,16688,252828225
10831,falling,16688,252994822
10832,rising,16688,253161420
10833,falling,16688,253327767
10834,rising,16688,253494989
10835,falling,16688,253667586
10836,rising,16688,253829184
10837,falling,16688,253997781
10838,rising,16688,254162129
10839,falling,16688,254328101
10840,rising,16688,254495198
10841,falling,16688,254661796
10842,rising,16688,254828518
10843,falling,16688,254998365
10844,rising,16688,255161963
10845,falling,16688,255328435
10846,rising,16688,255494783
10847,falling,16688,255661505
10848,rising,16688,255827978
10849,falling,16688,255995325
10850,rising,16688,256161797
10851,falling,16688,256328894
10852,rising,16688,256495117
10853,falling,16688,256661339
10854,rising,16688,256828437
10855,falling,16688,256995034
10856,rising,16688,257164506
10857,falling,16688,257328729
10858,rising,16688,257495076
10859,falling,16688,257662049
10860,rising,16688,257828396
10861,falling,16688,257995118
10862,rising,16688,258164590
10863,falling,16688,258328563
10864,rising,16688,258495035
10865,falling,16688,258661508
10866,rising,16688,258828605
10867,falling,16688,258995078
10868,rising,16688,259164549
10869,falling,16688,259328772
10870,rising,16688,259495120
10871,falling,16688,259661592
10872,rising,16688,259828189
10873,falling,16688,259995162
10874,rising,16688,260163009
10875,falling,16688,260328357
10876,rising,16688,260494954
10877,falling,16688,260662301
10878,rising,16688,260828899
10879,falling,16688,260994746
10880,rising,16688,261161593
10881,falling,16688,261330940
10882,rising,16688,261495038
10883,falling,16688,261661636
10884,rising,16688,261828733
10885,falling,16688,261994705
10886,rising,16688,262161928
10887,falling,16688,262331774
10888,rising,16688,262495122
10889,falling,16688,262661970
10890,rising,16688,262828567
10891,falling,16688,262995290
10892,rising,16688,263161387
10893,falling,16688,263328484
10894,rising,16688,263495207
10895,falling,16688,263661554
10896,rising,16688,263828026
10897,falling,16688,263994874
10898,rising,16688,264161596
10899,falling,16688,264328319
10900,rising,16688,264497915
10901,falling,16688,264662013
10902,rising,16688,264828361
10903,falling,16688,264994833
10904,rising,16688,265161805
10905,falling,16688,265328278
10906,rising,16688,265497375
10907,falling,16688,265661598
10908,rising,16688,265828320
10909,falling,16688,265994667
10910,rising,16688,266161640
10911,falling,16688,266327987
10912,rising,16688,266498084
10913,falling,16688,266661682
10914,rising,16688,266828404
10915,falling,16688,266995002
10916,rising,16688,267161599
10917,falling,16688,267328321
10918,rising,16688,267494919
10919,falling,16688,267664766
10920,rising,16688,267828363
10921,falling,16688,267994711
10922,rising,16688,268162308
10923,falling,16688,268328530
10924,rising,16688,268495878
10925,falling,16688,268664725
