Time [s],Channel 0,Channel 2
10.712950400,1,1
10.717946560,0,1
10.717950400,0,0
10.722946400,1,0
10.722950240,1,1
10.727946400,0,1
10.727950240,0,0
10.732946240,1,0
10.732950080,1,1
10.737946080,0,1
10.737950080,0,0
10.742946080,1,0
10.742949920,1,1
10.747945920,0,1
10.747949920,0,0
10.752945920,1,0
10.752949600,1,1
10.757945760,0,1
10.757949600,0,0
10.762945760,1,0
10.762949440,1,1
10.767945600,0,1
10.767949440,0,0
10.772945440,1,0
10.772949280,1,1
10.777945440,0,1
10.777949280,0,0
10.782945280,1,0
10.782949120,1,1
10.787945280,0,1
10.787949120,0,0
10.792945120,1,0
10.792948960,1,1
10.797945120,0,1
10.797948960,0,0
10.802944960,1,0
10.802948800,1,1
10.807944960,0,1
10.807948800,0,0
10.812944800,1,0
10.812948640,1,1
10.817944800,0,1
10.817948640,0,0
10.822944640,1,0
10.822948480,1,1
10.827944480,0,1
10.827948480,0,0
10.832944480,1,0
10.832948320,1,1
10.837944320,0,1
10.837948320,0,0
10.842944320,1,0
10.842948000,1,1
10.847944160,0,1
10.847948000,0,0
10.852944160,1,0
10.852947840,1,1
10.857944000,0,1
10.857947840,0,0
10.862943840,1,0
10.862947680,1,1
10.867943840,0,1
10.867947680,0,0
10.872943680,1,0
10.872947520,1,1
10.877943680,0,1
10.877947520,0,0
10.882943520,1,0
10.882947360,1,1
10.887943520,0,1
10.887947520,0,0
10.892943360,1,0
10.892947200,1,1
10.897943360,0,1
10.897947200,0,0
10.902943200,1,0
10.902947040,1,1
10.907943200,0,1
10.907947040,0,0
10.912943040,1,0
10.912946880,1,1
10.917942880,0,1
10.917946880,0,0
10.922942880,1,0
10.922946720,1,1
10.927942720,0,1
10.927946720,0,0
10.932942720,1,0
10.932946400,1,1
10.937942560,0,1
10.937946400,0,0
10.942942560,1,0
10.942946240,1,1
10.947942400,0,1
10.947946240,0,0
10.952942240,1,0
10.952946080,1,1
10.957942240,0,1
10.957946080,0,0
10.962942080,1,0
10.962945920,1,1
10.967942080,0,1
10.967945920,0,0
10.972941920,1,0
10.972945760,1,1
10.977941920,0,1
10.977945760,0,0
10.982941760,1,0
10.982945600,1,1
10.987941760,0,1
10.987945600,0,0
10.992941600,1,0
10.992945440,1,1
10.997941600,0,1
10.997945440,0,0
11.002941440,1,0
11.002945280,1,1
11.007941280,0,1
11.007945280,0,0
11.012941280,1,0
11.012945120,1,1
11.017941120,0,1
11.017945120,0,0
11.022941120,1,0
11.022944800,1,1
11.027940960,0,1
11.027944800,0,0
11.032940960,1,0
11.032944640,1,1
11.037940800,0,1
11.037943840,0,0
11.042940640,1,0
11.042944800,1,1
11.047940640,0,1
11.047944480,0,0
11.052940480,1,0
11.052944320,1,1
11.057940480,0,1
11.057944320,0,0
11.062940320,1,0
11.062944160,1,1
11.067940320,0,1
11.067944160,0,0
11.072940160,1,0
11.072944000,1,1
11.077940160,0,1
11.077944000,0,0
11.082940000,1,0
11.082943840,1,1
11.087940000,0,1
11.087943840,0,0
11.092939840,1,0
11.092943680,1,1
11.097939680,0,1
11.097943680,0,0
11.102939680,1,0
11.102943360,1,1
11.107939520,0,1
11.107943520,0,0
11.112939520,1,0
11.112943200,1,1
11.117939360,0,1
11.117943200,0,0
11.122939360,1,0
11.122943040,1,1
11.127939200,0,1
11.127943040,0,0
11.132939040,1,0
11.132942880,1,1
11.137939040,0,1
11.137942880,0,0
11.142938880,1,0
11.142942720,1,1
11.147938880,0,1
11.147942720,0,0
11.152938720,1,0
11.152942560,1,1
11.157938720,0,1
11.157942560,0,0
11.162938560,1,0
11.162942400,1,1
11.167938560,0,1
11.167942400,0,0
11.172938400,1,0
11.172942240,1,1
11.177938400,0,1
11.177942240,0,0
11.182938240,1,0
11.182942080,1,1
11.187938080,0,1
11.187942080,0,0
11.192938080,1,0
11.192941760,1,1
11.197937920,0,1
11.197941760,0,0
11.202937920,1,0
11.202941600,1,1
11.207937760,0,1
11.207941600,0,0
11.212937760,1,0
11.212941440,1,1
11.217937600,0,1
11.217941760,0,0
11.222937440,1,0
11.222941280,1,1
11.227937440,0,1
11.227941280,0,0
11.232937280,1,0
11.232941120,1,1
11.237937280,0,1
11.237941120,0,0
11.242937120,1,0
11.242940960,1,1
11.247937120,0,1
11.247940960,0,0
11.252936960,1,0
11.252940800,1,1
11.257936960,0,1
11.257940800,0,0
11.262936800,1,0
11.262940640,1,1
11.267936800,0,1
11.267940640,0,0
11.272936640,1,0
11.272940480,1,1
11.277936480,0,1
11.277940480,0,0
11.282936480,1,0
11.282940160,1,1
11.287936320,0,1
11.287940160,0,0
11.292936320,1,0
11.292940000,1,1
11.297936160,0,1
11.297940000,0,0
11.302936160,1,0
11.302939840,1,1
11.307936000,0,1
11.307939840,0,0
11.312935840,1,0
11.312939680,1,1
11.317935840,0,1
11.317939680,0,0
11.322935680,1,0
11.322939520,1,1
11.327935680,0,1
11.327939520,0,0
11.332935520,1,0
11.332939360,1,1
11.337935520,0,1
11.337939360,0,0
11.342935360,1,0
11.342939200,1,1
11.347935360,0,1
11.347939200,0,0
11.352935200,1,0
11.352939040,1,1
11.357935040,0,1
11.357939040,0,0
11.362935040,1,0
11.362938880,1,1
11.367934880,0,1
11.367938880,0,0
11.372934880,1,0
11.372938720,1,1
11.377934720,0,1
11.377938560,0,0
11.382934720,1,0
11.382938400,1,1
11.387934560,0,1
11.387938400,0,0
11.392934560,1,0
11.392938560,1,1
11.397934400,0,1
11.397938240,0,0
11.402934240,1,0
11.402938080,1,1
11.407934240,0,1
11.407938080,0,0
11.412934080,1,0
11.412937920,1,1
11.417934080,0,1
11.417937920,0,0
11.422933920,1,0
11.422937760,1,1
11.427933920,0,1
11.427937760,0,0
11.432933760,1,0
11.432937600,1,1
11.437933760,0,1
11.437937600,0,0
11.442933600,1,0
11.442937440,1,1
11.447933440,0,1
11.447937440,0,0
11.452933440,1,0
11.452937280,1,1
11.457933280,0,1
11.457937280,0,0
11.462933280,1,0
11.462936960,1,1
11.467933120,0,1
11.467936960,0,0
11.472933120,1,0
11.472936800,1,1
11.477932960,0,1
11.477936800,0,0
11.482932960,1,0
11.482936640,1,1
11.487932800,0,1
11.487936640,0,0
11.492932640,1,0
11.492936480,1,1
11.497932640,0,1
11.497936480,0,0
11.502932480,1,0
11.502936320,1,1
11.507932480,0,1
11.507936320,0,0
11.512932320,1,0
11.512936160,1,1
11.517932320,0,1
11.517936160,0,0
11.522932160,1,0
11.522936000,1,1
11.527932160,0,1
11.527936000,0,0
11.532932000,1,0
11.532935840,1,1
11.537931840,0,1
11.537935840,0,0
11.542931840,1,0
11.542934880,1,1
11.547931680,0,1
11.547934720,0,0
11.552931680,1,0
11.552935520,1,1
11.557931520,0,1
11.557935520,0,0
11.562931520,1,0
11.562935200,1,1
11.567931360,0,1
11.567935200,0,0
11.572931200,1,0
11.572935040,1,1
11.577931200,0,1
11.577935040,0,0
11.582931040,1,0
11.582934880,1,1
11.587931040,0,1
11.587934880,0,0
11.592930880,1,0
11.592934720,1,1
11.597930880,0,1
11.597934720,0,0
11.602930720,1,0
11.602934560,1,1
11.607930720,0,1
11.607934560,0,0
11.612930560,1,0
11.612934400,1,1
11.617930560,0,1
11.617934400,0,0
11.622930400,1,0
11.622934240,1,1
11.627930240,0,1
11.627934240,0,0
11.632930240,1,0
11.632934080,1,1
11.637930080,0,1
11.637934080,0,0
11.642930080,1,0
11.642933760,1,1
11.647929920,0,1
11.647933760,0,0
11.652929920,1,0
11.652933600,1,1
11.657929760,0,1
11.657933600,0,0
11.662929600,1,0
11.662933440,1,1
11.667929600,0,1
11.667933440,0,0
11.672929440,1,0
11.672933280,1,1
11.677929440,0,1
11.677933280,0,0
11.682929280,1,0
11.682933120,1,1
11.687929280,0,1
11.687933120,0,0
11.692929120,1,0
11.692932960,1,1
11.697929120,0,1
11.697932960,0,0
11.702928960,1,0
11.702932800,1,1
11.707928960,0,1
11.707932800,0,0
11.712928800,1,0
11.712932640,1,1
11.717928640,0,1
11.717932640,0,0
11.722928640,1,0
11.722932480,1,1
11.727928480,0,1
11.727932480,0,0
11.732928480,1,0
11.732932160,1,1
11.737928320,0,1
11.737932160,0,0
11.742928320,1,0
11.742932000,1,1
11.747928160,0,1
11.747932000,0,0
11.752928000,1,0
11.752931840,1,1
11.757928000,0,1
11.757931840,0,0
11.762927840,1,0
11.762931680,1,1
11.767927840,0,1
11.767931680,0,0
11.772927680,1,0
11.772931520,1,1
11.777927680,0,1
11.777931520,0,0
11.782927520,1,0
11.782931360,1,1
11.787927520,0,1
11.787931360,0,0
11.792927360,1,0
11.792931200,1,1
11.797927360,0,1
11.797931200,0,0
11.802927200,1,0
11.802931040,1,1
11.807927040,0,1
11.807931040,0,0
11.812927040,1,0
11.812930720,1,1
11.817926880,0,1
11.817930880,0,0
11.822926880,1,0
11.822930560,1,1
11.827926720,0,1
11.827930560,0,0
11.832926720,1,0
11.832930400,1,1
11.837926560,0,1
11.837930400,0,0
11.842926400,1,0
11.842930240,1,1
11.847926400,0,1
11.847930240,0,0
11.852926240,1,0
11.852930080,1,1
11.857926240,0,1
11.857930080,0,0
11.862926080,1,0
11.862929920,1,1
11.867926080,0,1
11.867929920,0,0
11.872925920,1,0
11.872929760,1,1
11.877925920,0,1
11.877929760,0,0
11.882925760,1,0
11.882929600,1,1
11.887925760,0,1
11.887929600,0,0
11.892925600,1,0
11.892929440,1,1
11.897925440,0,1
11.897929440,0,0
11.902925440,1,0
11.902929280,1,1
11.907925280,0,1
11.907929280,0,0
11.912925280,1,0
11.912928960,1,1
11.917925120,0,1
11.917928960,0,0
11.922925120,1,0
11.922928800,1,1
11.927924960,0,1
11.927928800,0,0
11.932924800,1,0
11.932928640,1,1
11.937924800,0,1
11.937928640,0,0
11.942924640,1,0
11.942928480,1,1
11.947924640,0,1
11.947928480,0,0
11.952924480,1,0
11.952928320,1,1
11.957924480,0,1
11.957928320,0,0
11.962924320,1,0
11.962928160,1,1
11.967924320,0,1
11.967928160,0,0
11.972924160,1,0
11.972928000,1,1
11.977924160,0,1
11.977928000,0,0
11.982924000,1,0
11.982927840,1,1
11.987923840,0,1
11.987927840,0,0
11.992923840,1,0
11.992927520,1,1
11.997923680,0,1
11.997927520,0,0
12.002923680,1,0
12.002927360,1,1
12.007923520,0,1
12.007927360,0,0
12.012923520,1,0
12.012927200,1,1
12.017923360,0,1
12.017927200,0,0
12.022923200,1,0
12.022927040,1,1
12.027923200,0,1
12.027927040,0,0
12.032923040,1,0
12.032926880,1,1
12.037923040,0,1
12.037926880,0,0
12.042922880,1,0
12.042926720,1,1
12.047922880,0,1
12.047926720,0,0
12.052922720,1,0
12.052925760,1,1
12.057922720,0,1
12.057925760,0,0
12.062922560,1,0
12.062926400,1,1
12.067922400,0,1
12.067926400,0,0
12.072922400,1,0
12.072926240,1,1
12.077922240,0,1
12.077926240,0,0
12.082922240,1,0
12.082925920,1,1
12.087922080,0,1
12.087925920,0,0
12.092922080,1,0
12.092925760,1,1
12.097921920,0,1
12.097925760,0,0
12.102921920,1,0
12.102925600,1,1
12.107921760,0,1
12.107925600,0,0
12.112921600,1,0
12.112925440,1,1
12.117921600,0,1
12.117925440,0,0
12.122921440,1,0
12.122925280,1,1
12.127921440,0,1
12.127925280,0,0
12.132921280,1,0
12.132925120,1,1
12.137921280,0,1
12.137925120,0,0
12.142921120,1,0
12.142924960,1,1
12.147921120,0,1
12.147924960,0,0
12.152920960,1,0
12.152924800,1,1
12.157920800,0,1
12.157924800,0,0
12.162920800,1,0
12.162924640,1,1
12.167920640,0,1
12.167924640,0,0
12.172920640,1,0
12.172924320,1,1
12.177920480,0,1
12.177924320,0,0
12.182920480,1,0
12.182924160,1,1
12.187920320,0,1
12.187924160,0,0
12.192920160,1,0
12.192924000,1,1
12.197920160,0,1
12.197924000,0,0
12.202920000,1,0
12.202923840,1,1
12.207920000,0,1
12.207923840,0,0
12.212919840,1,0
12.212923680,1,1
12.217919840,0,1
12.217923680,0,0
12.222919680,1,0
12.222923520,1,1
12.227919680,0,1
12.227923520,0,0
12.232919520,1,0
12.232923360,1,1
12.237919520,0,1
12.237923360,0,0
12.242919360,1,0
12.242923200,1,1
12.247919200,0,1
12.247923200,0,0
12.252919200,1,0
12.252923040,1,1
12.257919040,0,1
12.257923040,0,0
12.262919040,1,0
12.262922720,1,1
12.267918880,0,1
12.267922720,0,0
12.272918880,1,0
12.272922560,1,1
12.277918720,0,1
12.277922560,0,0
12.282918560,1,0
12.282922400,1,1
12.287918560,0,1
12.287922400,0,0
12.292918400,1,0
12.292922240,1,1
12.297918400,0,1
12.297922240,0,0
12.302918240,1,0
12.302922080,1,1
12.307918240,0,1
12.307922080,0,0
12.312918080,1,0
12.312921920,1,1
12.317918080,0,1
12.317921920,0,0
12.322917920,1,0
12.322921760,1,1
12.327917920,0,1
12.327921760,0,0
12.332917760,1,0
12.332921600,1,1
12.337917600,0,1
12.337921600,0,0
12.342917600,1,0
12.342921440,1,1
12.347917440,0,1
12.347921440,0,0
12.352917440,1,0
12.352921120,1,1
12.357917280,0,1
12.357921120,0,0
12.362917280,1,0
12.362920960,1,1
12.367917120,0,1
12.367920960,0,0
12.372916960,1,0
12.372920800,1,1
12.377916960,0,1
12.377920800,0,0
12.382916800,1,0
12.382920640,1,1
12.387916800,0,1
12.387920640,0,0
12.392916640,1,0
12.392920480,1,1
12.397916640,0,1
12.397920480,0,0
12.402916480,1,0
12.402920320,1,1
12.407916480,0,1
12.407920480,0,0
12.412916320,1,0
12.412920160,1,1
12.417916320,0,1
12.417920160,0,0
12.422916160,1,0
12.422920000,1,1
12.427916000,0,1
12.427920000,0,0
12.432916000,1,0
12.432919680,1,1
12.437915840,0,1
12.437919680,0,0
12.442915840,1,0
12.442919520,1,1
12.447915680,0,1
12.447919520,0,0
12.452915680,1,0
12.452919360,1,1
12.457915520,0,1
12.457919360,0,0
12.462915360,1,0
12.462919200,1,1
12.467915360,0,1
12.467919200,0,0
12.472915200,1,0
12.472919040,1,1
12.477915200,0,1
12.477919040,0,0
12.482915040,1,0
12.482918880,1,1
12.487915040,0,1
12.487918880,0,0
12.492914880,1,0
12.492918720,1,1
12.497914880,0,1
12.497918720,0,0
12.502914720,1,0
12.502918560,1,1
12.507914720,0,1
12.507918560,0,0
12.512914560,1,0
12.512918400,1,1
12.517914400,0,1
12.517918400,0,0
12.522914400,1,0
12.522918080,1,1
12.527914240,0,1
12.527918080,0,0
12.532914240,1,0
12.532917920,1,1
12.537914080,0,1
12.537917920,0,0
12.542914080,1,0
12.542917760,1,1
12.547913920,0,1
12.547917760,0,0
12.552913760,1,0
12.552917600,1,1
12.557913760,0,1
12.557917600,0,0
12.562913600,1,0
12.562916640,1,1
12.567913600,0,1
12.567917760,0,0
12.572913440,1,0
12.572917280,1,1
12.577913440,0,1
12.577917280,0,0
12.582913280,1,0
12.582917120,1,1
12.587913280,0,1
12.587917120,0,0
12.592913120,1,0
12.592916960,1,1
12.597912960,0,1
12.597916960,0,0
12.602912960,1,0
12.602916800,1,1
12.607912800,0,1
12.607916800,0,0
12.612912800,1,0
12.612916480,1,1
12.617912640,0,1
12.617916480,0,0
12.622912640,1,0
12.622916320,1,1
12.627912480,0,1
12.627916320,0,0
12.632912480,1,0
12.632916160,1,1
12.637912320,0,1
12.637916160,0,0
12.642912160,1,0
12.642916000,1,1
12.647912160,0,1
12.647916000,0,0
12.652912000,1,0
12.652915840,1,1
12.657912000,0,1
12.657915840,0,0
12.662911840,1,0
12.662915680,1,1
12.667911840,0,1
12.667915680,0,0
12.672911680,1,0
12.672915520,1,1
12.677911680,0,1
12.677915520,0,0
12.682911520,1,0
12.682915360,1,1
12.687911360,0,1
12.687915360,0,0
12.692911360,1,0
12.692915200,1,1
12.697911200,0,1
12.697915200,0,0
12.702911200,1,0
12.702914880,1,1
12.707911040,0,1
12.707914880,0,0
12.712911040,1,0
12.712914720,1,1
12.717910880,0,1
12.717914720,0,0
12.722910720,1,0
12.722914560,1,1
12.727910720,0,1
12.727914560,0,0
12.732910560,1,0
12.732914400,1,1
12.737910560,0,1
12.737914400,0,0
12.742910400,1,0
12.742914400,1,1
12.747910400,0,1
12.747914240,0,0
12.752910240,1,0
12.752914080,1,1
12.757910240,0,1
12.757914080,0,0
12.762910080,1,0
12.762913920,1,1
12.767910080,0,1
12.767913920,0,0
12.772909920,1,0
12.772913760,1,1
12.777909760,0,1
12.777913760,0,0
12.782909760,1,0
12.782913600,1,1
12.787909600,0,1
12.787913600,0,0
12.792909600,1,0
12.792913280,1,1
12.797909440,0,1
12.797913280,0,0
12.802909440,1,0
12.802913120,1,1
12.807909280,0,1
12.807913120,0,0
12.812909120,1,0
12.812912960,1,1
12.817909120,0,1
12.817912960,0,0
12.822908960,1,0
12.822912800,1,1
12.827908960,0,1
12.827912800,0,0
12.832908800,1,0
12.832912640,1,1
12.837908800,0,1
12.837912640,0,0
12.842908640,1,0
12.842912480,1,1
12.847908640,0,1
12.847912480,0,0
12.852908480,1,0
12.852912320,1,1
12.857908480,0,1
12.857912320,0,0
12.862908320,1,0
12.862912160,1,1
12.867908160,0,1
12.867912160,0,0
12.872908160,1,0
12.872912000,1,1
12.877908000,0,1
12.877912000,0,0
12.882908000,1,0
12.882911680,1,1
12.887907840,0,1
12.887911680,0,0
12.892907840,1,0
12.892911520,1,1
12.897907680,0,1
12.897911520,0,0
12.902907520,1,0
12.902911360,1,1
12.907907520,0,1
12.907911360,0,0
12.912907360,1,0
12.912911200,1,1
12.917907360,0,1
12.917911360,0,0
12.922907200,1,0
12.922911040,1,1
12.927907200,0,1
12.927911040,0,0
12.932907040,1,0
12.932910880,1,1
12.937907040,0,1
12.937910880,0,0
12.942906880,1,0
12.942910720,1,1
12.947906880,0,1
12.947910720,0,0
12.952906720,1,0
12.952910560,1,1
12.957906560,0,1
12.957910560,0,0
12.962906560,1,0
12.962910240,1,1
12.967906400,0,1
12.967910240,0,0
12.972906400,1,0
12.972910080,1,1
12.977906240,0,1
12.977910080,0,0
12.982906240,1,0
12.982909920,1,1
12.987906080,0,1
12.987909920,0,0
12.992905920,1,0
12.992909760,1,1
12.997905920,0,1
12.997909760,0,0
13.002905760,1,0
13.002909600,1,1
13.007905760,0,1
13.007909600,0,0
13.012905600,1,0
13.012909440,1,1
13.017905600,0,1
13.017909440,0,0
13.022905440,1,0
13.022909280,1,1
13.027905440,0,1
13.027909280,0,0
13.032905280,1,0
13.032909120,1,1
13.037905280,0,1
13.037909120,0,0
13.042905120,1,0
13.042908960,1,1
13.047904960,0,1
13.047908960,0,0
13.052904960,1,0
13.052908800,1,1
13.057904800,0,1
13.057908640,0,0
13.062904800,1,0
13.062908480,1,1
13.067904640,0,1
13.067907680,0,0
13.072904640,1,0
13.072907520,1,1
13.077904480,0,1
13.077908480,0,0
13.082904320,1,0
13.082908160,1,1
13.087904320,0,1
13.087908160,0,0
13.092904160,1,0
13.092908000,1,1
13.097904160,0,1
13.097908000,0,0
13.102904000,1,0
13.102907840,1,1
13.107904000,0,1
13.107907840,0,0
13.112903840,1,0
13.112907680,1,1
13.117903840,0,1
13.117907680,0,0
13.122903680,1,0
13.122907520,1,1
13.127903520,0,1
13.127907520,0,0
13.132903520,1,0
13.132907360,1,1
13.137903360,0,1
13.137907360,0,0
13.142903360,1,0
13.142907040,1,1
13.147903200,0,1
13.147907040,0,0
13.152903200,1,0
13.152906880,1,1
13.157903040,0,1
13.157906880,0,0
13.162903040,1,0
13.162906720,1,1
13.167902880,0,1
13.167906720,0,0
13.172902720,1,0
13.172906560,1,1
13.177902720,0,1
13.177906560,0,0
13.182902560,1,0
13.182906400,1,1
13.187902560,0,1
13.187906400,0,0
13.192902400,1,0
13.192906240,1,1
13.197902400,0,1
13.197906240,0,0
13.202902240,1,0
13.202906080,1,1
13.207902240,0,1
13.207906080,0,0
13.212902080,1,0
13.212905920,1,1
13.217901920,0,1
13.217905920,0,0
13.222901920,1,0
13.222905760,1,1
13.227901760,0,1
13.227905760,0,0
13.232901760,1,0
13.232905440,1,1
13.237901600,0,1
13.237905440,0,0
13.242901600,1,0
13.242905280,1,1
13.247901440,0,1
13.247905280,0,0
13.252901280,1,0
13.252905280,1,1
13.257901280,0,1
13.257905120,0,0
13.262901120,1,0
13.262904960,1,1
13.267901120,0,1
13.267904960,0,0
13.272900960,1,0
13.272904800,1,1
13.277900960,0,1
13.277904800,0,0
13.282900800,1,0
13.282904640,1,1
13.287900800,0,1
13.287904640,0,0
13.292900640,1,0
13.292904480,1,1
13.297900640,0,1
13.297904480,0,0
13.302900480,1,0
13.302904320,1,1
13.307900320,0,1
13.307904320,0,0
13.312900320,1,0
13.312904160,1,1
13.317900160,0,1
13.317904160,0,0
13.322900160,1,0
13.322903840,1,1
13.327900000,0,1
13.327903840,0,0
13.332900000,1,0
13.332903680,1,1
13.337899840,0,1
13.337903680,0,0
13.342899680,1,0
13.342903520,1,1
13.347899680,0,1
13.347903520,0,0
13.352899520,1,0
13.352903360,1,1
13.357899520,0,1
13.357903360,0,0
13.362899360,1,0
13.362903200,1,1
13.367899360,0,1
13.367903200,0,0
13.372899200,1,0
13.372903040,1,1
13.377899200,0,1
13.377903040,0,0
13.382899040,1,0
13.382902880,1,1
13.387899040,0,1
13.387902880,0,0
13.392898880,1,0
13.392902720,1,1
13.397898720,0,1
13.397902720,0,0
13.402898720,1,0
13.402902560,1,1
13.407898560,0,1
13.407902560,0,0
13.412898560,1,0
13.412902240,1,1
13.417898400,0,1
13.417902240,0,0
13.422898400,1,0
13.422902080,1,1
13.427898240,0,1
13.427902240,0,0
13.432898080,1,0
13.432901920,1,1
13.437898080,0,1
13.437901920,0,0
13.442897920,1,0
13.442901760,1,1
13.447897920,0,1
13.447901760,0,0
13.452897760,1,0
13.452901600,1,1
13.457897760,0,1
13.457901600,0,0
13.462897600,1,0
13.462901440,1,1
13.467897600,0,1
13.467901440,0,0
13.472897440,1,0
13.472901280,1,1
13.477897440,0,1
13.477901280,0,0
13.482897280,1,0
13.482901120,1,1
13.487897120,0,1
13.487901120,0,0
13.492897120,1,0
13.492900800,1,1
13.497896960,0,1
13.497900800,0,0
13.502896960,1,0
13.502900640,1,1
13.507896800,0,1
13.507900640,0,0
13.512896800,1,0
13.512900480,1,1
13.517896640,0,1
13.517900480,0,0
13.522896480,1,0
13.522900320,1,1
13.527896480,0,1
13.527900320,0,0
13.532896320,1,0
13.532900160,1,1
13.537896320,0,1
13.537900160,0,0
13.542896160,1,0
13.542900000,1,1
13.547896160,0,1
13.547900000,0,0
13.552896000,1,0
13.552899840,1,1
13.557896000,0,1
13.557899840,0,0
13.562895840,1,0
13.562899680,1,1
13.567895840,0,1
13.567899680,0,0
13.572895680,1,0
13.572899520,1,1
13.577895520,0,1
13.577898720,0,0
13.582895520,1,0
13.582899520,1,1
13.587895360,0,1
13.587899360,0,0
13.592895360,1,0
13.592899040,1,1
13.597895200,0,1
13.597899040,0,0
13.602895200,1,0
13.602898880,1,1
13.607895040,0,1
13.607898880,0,0
13.612894880,1,0
13.612898720,1,1
13.617894880,0,1
13.617898720,0,0
13.622894720,1,0
13.622898560,1,1
13.627894720,0,1
13.627898560,0,0
13.632894560,1,0
13.632898400,1,1
13.637894560,0,1
13.637898400,0,0
13.642894400,1,0
13.642898240,1,1
13.647894400,0,1
13.647898240,0,0
13.652894240,1,0
13.652898080,1,1
13.657894080,0,1
13.657898080,0,0
13.662894080,1,0
13.662897920,1,1
13.667893920,0,1
13.667897920,0,0
13.672893920,1,0
13.672897600,1,1
13.677893760,0,1
13.677897600,0,0
13.682893760,1,0
13.682897440,1,1
13.687893600,0,1
13.687897440,0,0
13.692893600,1,0
13.692897280,1,1
13.697893440,0,1
13.697897280,0,0
13.702893280,1,0
13.702897120,1,1
13.707893280,0,1
13.707897120,0,0
13.712893120,1,0
13.712896960,1,1
13.717893120,0,1
13.717896960,0,0
13.722892960,1,0
13.722896800,1,1
13.727892960,0,1
13.727896800,0,0
13.732892800,1,0
13.732896640,1,1
13.737892800,0,1
13.737896640,0,0
13.742892640,1,0
13.742896480,1,1
13.747892480,0,1
13.747896480,0,0
13.752892480,1,0
13.752896320,1,1
14.638120960,1,1
