count,event_type,timestamp_sec,timestamp_nsec
637,falling,16398,962522102
638,rising,16398,962676202
639,falling,16398,962830301
640,rising,16398,962984026
641,falling,16398,963141500
642,rising,16398,963291975
643,falling,16398,963445324
644,rising,16398,963599549
645,falling,16398,963753398
646,rising,16398,963906998
647,falling,16398,964060847
648,rising,16398,964218696
649,falling,16398,964368671
650,rising,16398,964522146
651,falling,16398,964675870
652,rising,16398,964830220
653,falling,16398,964984069
654,rising,16398,965137544
655,falling,16398,965291893
656,rising,16398,965445618
657,falling,16398,965599467
658,rising,16398,965752942
659,falling,16398,965907291
660,rising,16398,966060766
661,falling,16398,966218240
662,rising,16398,966368590
663,falling,16398,966522564
664,rising,16398,966676039
665,falling,16398,966830013
666,rising,16398,966983988
667,falling,16398,967137837
668,rising,16398,967295436
669,falling,16398,967445786
670,rising,16398,967599635
671,falling,16398,967752985
672,rising,16398,967906834
673,falling,16398,968060684
674,rising,16398,968214533
675,falling,16398,968372257
676,rising,16398,968522982
677,falling,16398,968676582
678,rising,16398,968829931
679,falling,16398,968983531
680,rising,16398,969137880
681,falling,16398,969291855
682,rising,16398,969449454
683,falling,16398,969599304
684,rising,16398,969753278
685,falling,16398,969907128
686,rising,16398,970065227
687,falling,16398,970214702
688,rising,16398,970368676
689,falling,16398,970522776
690,rising,16398,970676375
691,falling,16398,970830100
692,rising,16398,970984199
693,falling,16398,971137549
694,rising,16398,971291148
695,falling,16398,971448997
696,rising,16398,971599847
697,falling,16398,971752947
698,rising,16398,971907296
699,falling,16398,972061021
700,rising,16398,972215120
701,falling,16398,972368470
702,rising,16398,972525943
703,falling,16398,972676668
704,rising,16398,972830518
705,falling,16398,972984242
706,rising,16398,973137717
707,falling,16398,973291566
708,rising,16398,973445541
709,falling,16398,973603390
710,rising,16398,973753365
711,falling,16398,973907339
712,rising,16398,974060814
713,falling,16398,974214413
714,rising,16398,974368513
715,falling,16398,974522487
716,rising,16398,974679961
717,falling,16398,974830311
718,rising,16398,974983911
719,falling,16398,975137760
720,rising,16398,975291860
721,falling,16398,975445334
722,rising,16398,975599184
723,falling,16398,975756908
724,rising,16398,975907508
725,falling,16398,976060982
726,rising,16398,976214582
727,falling,16398,976368556
728,rising,16398,976522031
729,falling,16398,976676130
730,rising,16398,976830604
731,falling,16398,976984079
732,rising,16398,977137929
733,falling,16398,977291903
734,rising,16398,977445627
735,falling,16398,977599352
736,rising,16398,977756951
737,falling,16398,977907426
738,rising,16398,978061025
739,falling,16398,978214875
740,rising,16398,978368849
741,falling,16398,978522324
742,rising,16398,978676298
743,falling,16398,978833897
744,rising,16398,978984497
745,falling,16398,979137722
746,rising,16398,979291571
747,falling,16398,979445671
748,rising,16398,979602645
749,falling,16398,979753870
750,rising,16398,979911719
751,falling,16398,980064568
752,rising,16398,980214043
753,falling,16398,980367893
754,rising,16398,980521492
755,falling,16398,980675467
756,rising,16398,980829566
757,falling,16398,980986915
758,rising,16398,981137390
759,falling,16398,981290990
760,rising,16398,981444714
761,falling,16398,981598314
762,rising,16398,981752663
763,falling,16398,981906263
764,rising,16398,982060737
765,falling,16398,982213462
766,rising,16398,982455672
767,falling,16398,982609021
768,rising,16398,982684384
769,falling,16398,982832109
770,rising,16398,982989083
771,falling,16398,983138808
772,rising,16398,983292658
773,falling,16398,983446132
774,rising,16398,983600107
775,falling,16398,983753956
776,rising,16398,983907556
777,falling,16398,984065280
778,rising,16398,984215880
779,falling,16398,984369354
780,rising,16398,984522829
781,falling,16398,984677053
782,rising,16398,984830653
783,falling,16398,984984627
784,rising,16398,985141976
785,falling,16398,985292576
786,rising,16398,985446301
787,falling,16398,985599900
788,rising,16398,985754125
789,falling,16398,985907349
790,rising,16398,986061824
791,falling,16398,986219172
792,rising,16398,986369647
793,falling,16398,986522872
794,rising,16398,986676722
795,falling,16398,986830946
796,rising,16398,986984546
797,falling,16398,987138395
798,rising,16398,987292619
799,falling,16398,987446094
800,rising,16398,987600068
801,falling,16398,987754043
802,rising,16398,987908017
803,falling,16398,988061492
804,rising,16398,988215591
805,falling,16398,988369316
806,rising,16398,988523540
807,falling,16398,988676640
808,rising,16398,988830614
809,falling,16398,988984464
810,rising,16398,989138313
811,falling,16398,989296287
812,rising,16398,989446387
813,falling,16398,989599862
814,rising,16398,989753711
815,falling,16398,989907936
816,rising,16398,990066659
817,falling,16398,990215510
818,rising,16398,990372609
819,falling,16398,990523209
820,rising,16398,990676433
821,falling,16398,990830533
822,rising,16398,990984007
823,falling,16398,991137607
824,rising,16398,991291456
825,falling,16398,991448680
826,rising,16398,991599405
827,falling,16398,991752880
828,rising,16398,991907479
829,falling,16398,992060579
830,rising,16398,992214803
831,falling,16398,992368653
832,rising,16398,992527751
833,falling,16398,992680101
834,rising,16398,992831326
835,falling,16398,992984176
836,rising,16398,993138150
837,falling,16398,993291874
838,rising,16398,993446099
839,falling,16398,993600198
840,rising,16398,993753673
841,falling,16398,993907397
842,rising,16398,994061372
843,falling,16398,994215221
844,rising,16398,994369571
845,falling,16398,994526420
846,rising,16398,994676770
847,falling,16398,994830619
848,rising,16398,994984594
849,falling,16398,995138568
850,rising,16398,995292543
851,falling,16398,995445517
852,rising,16398,995603366
853,falling,16398,995753466
854,rising,16398,995907566
855,falling,16398,996061290
856,rising,16398,996215390
857,falling,16398,996368739
858,rising,16398,996522714
859,falling,16398,996680562
860,rising,16398,996830788
861,falling,16398,996984262
862,rising,16398,997138237
863,falling,16398,997292461
864,rising,16398,997445936
865,falling,16398,997599535
866,rising,16398,997757509
867,falling,16398,997908609
868,rising,16398,998060834
869,falling,16398,998214808
870,rising,16398,998369032
871,falling,16398,998522632
872,rising,16398,998676856
873,falling,16398,998830956
874,rising,16398,998984055
875,falling,16398,999138030
876,rising,16398,999292379
877,falling,16398,999445979
878,rising,16398,999599703
879,falling,16398,999756677
880,rising,16398,999907902
881,falling,16399,65251
882,rising,16399,214226
883,falling,16399,368326
884,rising,16399,521675
885,falling,16399,675650
886,rising,16399,832999
887,falling,16399,983474
888,rising,16399,1137323
889,falling,16399,1290673
890,rising,16399,1444647
891,falling,16399,1598497
892,rising,16399,1752596
893,falling,16399,1910445
894,rising,16399,2060795
895,falling,16399,2213895
896,rising,16399,2367744
897,falling,16399,2521969
898,rising,16399,2675568
899,falling,16399,2834667
900,rising,16399,2989016
901,falling,16399,3137742
902,rising,16399,3291341
903,falling,16399,3444816
904,rising,16399,3598665
905,falling,16399,3752640
906,rising,16399,3906489
907,falling,16399,4063838
908,rising,16399,4214438
909,falling,16399,4368288
910,rising,16399,4522012
911,falling,16399,4675737
912,rising,16399,4829336
913,falling,16399,4983311
914,rising,16399,5154032
915,falling,16399,5297383
916,rising,16399,5448358
917,falling,16399,5601083
918,rising,16399,5754808
919,falling,16399,5908782
920,rising,16399,6066881
921,falling,16399,6217106
922,rising,16399,6370580
923,falling,16399,6524430
924,rising,16399,6678404
925,falling,16399,6831754
926,rising,16399,6985728
927,falling,16399,7143327
928,rising,16399,7293677
929,falling,16399,7447277
930,rising,16399,7601251
931,falling,16399,7754976
932,rising,16399,7908825
933,falling,16399,8062675
934,rising,16399,8220024
935,falling,16399,8370624
936,rising,16399,8524098
937,falling,16399,8678198
938,rising,16399,8831797
939,falling,16399,8985772
940,rising,16399,9139371
941,falling,16399,9296970
942,rising,16399,9447820
943,falling,16399,9600920
944,rising,16399,9755394
945,falling,16399,9908994
946,rising,16399,10067842
947,falling,16399,10216818
948,rising,16399,10371792
949,falling,16399,10524517
950,rising,16399,10678241
951,falling,16399,10831966
952,rising,16399,10985815
953,falling,16399,11139914
954,rising,16399,11296638
955,falling,16399,11447863
956,rising,16399,11601588
957,falling,16399,11755187
958,rising,16399,11909287
959,falling,16399,12063261
960,rising,16399,12216736
961,falling,16399,12374335
962,rising,16399,12524685
963,falling,16399,12678409
964,rising,16399,12832259
965,falling,16399,12985983
966,rising,16399,13140083
967,falling,16399,13293682
968,rising,16399,13451781
969,falling,16399,13601631
970,rising,16399,13755481
971,falling,16399,13909080
972,rising,16399,14062805
973,falling,16399,14216279
974,rising,16399,14370879
975,falling,16399,14528477
976,rising,16399,14678578
977,falling,16399,14832302
978,rising,16399,14985777
979,falling,16399,15139876
980,rising,16399,15293726
981,falling,16399,15447200
982,rising,16399,15602049
983,falling,16399,15755399
984,rising,16399,15909124
985,falling,16399,16062848
986,rising,16399,16216822
987,falling,16399,16370672
988,rising,16399,16524521
989,falling,16399,16678871
990,rising,16399,16832220
991,falling,16399,16985820
992,rising,16399,17140169
993,falling,16399,17293769
994,rising,16399,17447743
995,falling,16399,17605467
996,rising,16399,17755567
