Time [s],Channel 0,Channel 2
15.374044480,0,0
15.374493600,1,0
15.374544640,1,1
15.374993600,0,1
15.375044480,0,0
15.375493600,1,0
15.375544160,1,1
15.375993440,0,1
15.376046880,0,0
15.376493440,1,0
15.376544800,1,1
15.376993440,0,1
15.377046560,0,0
15.377493440,1,0
15.377544640,1,1
15.377993440,0,1
15.378047040,0,0
15.378493280,1,0
15.378544480,1,1
15.378993280,0,1
15.379046560,0,0
15.379493280,1,0
15.379544160,1,1
15.379993280,0,1
15.380047200,0,0
15.380493280,1,0
15.380544480,1,1
15.380993280,0,1
15.381046880,0,0
15.381493120,1,0
15.381557920,1,1
15.381993120,0,1
15.382048160,0,0
15.382493120,1,0
15.382545600,1,1
15.382993120,0,1
15.383047360,0,0
15.383493120,1,0
15.383548960,1,1
15.383993120,0,1
15.384046880,0,0
15.384492960,1,0
15.384544320,1,1
15.384992960,0,1
15.385046720,0,0
15.385492960,1,0
15.385544320,1,1
15.385992960,0,1
15.386044000,0,0
15.386492960,1,0
15.386544480,1,1
15.386992800,0,1
15.387043360,0,0
15.387492800,1,0
15.387546720,1,1
15.387992800,0,1
15.388044160,0,0
15.388492800,1,0
15.388545760,1,1
15.388992800,0,1
15.389043840,0,0
15.389492640,1,0
15.389546400,1,1
15.389992640,0,1
15.390043680,0,0
15.390492640,1,0
15.390546240,1,1
15.390992640,0,1
15.391043520,0,0
15.391492640,1,0
15.391546560,1,1
15.391992640,0,1
15.392043680,0,0
15.392492480,1,0
15.392546240,1,1
15.392992480,0,1
15.393044000,0,0
15.393492480,1,0
15.393548800,1,1
15.393992480,0,1
15.394043360,0,0
15.394492480,1,0
15.394545920,1,1
15.394992480,0,1
15.395043520,0,0
15.395492320,1,0
15.395546080,1,1
15.395992320,0,1
15.396043200,0,0
15.396492320,1,0
15.396543520,1,1
15.396992320,0,1
15.397043520,0,0
15.397492320,1,0
15.397543520,1,1
15.397992160,0,1
15.398045920,0,0
15.398492160,1,0
15.398543680,1,1
15.398992160,0,1
15.399046080,0,0
15.399492160,1,0
15.399543360,1,1
15.399992160,0,1
15.400045920,0,0
15.400492000,1,0
15.400543520,1,1
15.400992000,0,1
15.401045440,0,0
15.401492000,1,0
15.401543040,1,1
15.401992000,0,1
15.402046080,0,0
15.402492000,1,0
15.402542880,1,1
15.402992000,0,1
15.403045920,0,0
15.403491840,1,0
15.403545760,1,1
15.403991840,0,1
15.404045920,0,0
15.404491840,1,0
15.404542560,1,1
15.404991840,0,1
15.405058400,0,0
15.405491840,1,0
15.405546560,1,1
15.405991840,0,1
15.406047360,0,0
15.406491680,1,0
15.406544000,1,1
15.406991680,0,1
15.407043680,0,0
15.407491680,1,0
15.407544160,1,1
15.407991680,0,1
15.408043680,0,0
15.408491680,1,0
15.408546400,1,1
15.408991520,0,1
15.409043520,0,0
15.409491520,1,0
15.409546400,1,1
15.409991520,0,1
15.410043520,0,0
15.410491520,1,0
15.410545920,1,1
15.410991520,0,1
15.411043360,0,0
15.411491360,1,0
15.411545920,1,1
15.411991360,0,1
15.412043360,0,0
15.412491360,1,0
15.412546240,1,1
15.412991360,0,1
15.413043360,0,0
15.413491360,1,0
15.413552000,1,1
15.413991360,0,1
15.414044160,0,0
15.414491200,1,0
15.414546400,1,1
15.414991200,0,1
15.415044320,0,0
15.415491200,1,0
15.415548800,1,1
15.415991200,0,1
15.416043680,0,0
15.416491200,1,0
15.416546080,1,1
15.416991200,0,1
15.417042880,0,0
15.417491040,1,0
15.417546080,1,1
15.417991040,0,1
15.418042880,0,0
15.418491040,1,0
15.418542880,1,1
15.418991040,0,1
15.419043360,0,0
15.419490880,1,0
15.419542880,1,1
15.419990880,0,1
15.420045600,0,0
15.420490880,1,0
15.420543040,1,1
15.420990880,0,1
15.421045280,0,0
15.421490880,1,0
15.421542880,1,1
15.421990880,0,1
15.422045440,0,0
15.422490720,1,0
15.422543200,1,1
15.422990720,0,1
15.423045600,0,0
15.423490720,1,0
15.423548480,1,1
15.423990720,0,1
15.424045280,0,0
15.424490720,1,0
15.424542720,1,1
15.424990720,0,1
15.425045440,0,0
15.425490560,1,0
15.425542880,1,1
15.425990560,0,1
15.426045120,0,0
15.426490560,1,0
15.426542400,1,1
15.426990560,0,1
15.427045600,0,0
15.427490560,1,0
15.427542240,1,1
15.427990400,0,1
15.428045120,0,0
15.428490400,1,0
15.428542720,1,1
15.428990400,0,1
15.429042400,0,0
15.429490400,1,0
15.429542880,1,1
15.429990400,0,1
15.430042560,0,0
15.430490240,1,0
15.430544640,1,1
15.430990240,0,1
15.431042400,0,0
15.431490240,1,0
15.431545120,1,1
15.431990240,0,1
15.432041920,0,0
15.432490240,1,0
15.432544640,1,1
15.432990240,0,1
15.433042560,0,0
15.433490080,1,0
15.433548320,1,1
15.433990080,0,1
15.434042080,0,0
15.434490080,1,0
15.434544800,1,1
15.434990080,0,1
15.435042240,0,0
15.435490080,1,0
15.435544480,1,1
15.435990080,0,1
15.436048160,0,0
15.436489920,1,0
15.436544800,1,1
15.436989920,0,1
15.437042240,0,0
15.437489920,1,0
15.437544800,1,1
15.437989920,0,1
15.438041920,0,0
15.438489920,1,0
15.438544800,1,1
15.438989760,0,1
15.439041920,0,0
15.439489760,1,0
15.439541920,1,1
15.439989760,0,1
15.440041920,0,0
15.440489760,1,0
15.440541600,1,1
15.440989760,0,1
15.441044160,0,0
15.441489600,1,0
15.441542080,1,1
15.441989600,0,1
15.442043840,0,0
15.442489600,1,0
15.442541440,1,1
15.442989600,0,1
15.443044160,0,0
15.443489600,1,0
15.443544160,1,1
15.443989600,0,1
15.444044000,0,0
15.444489440,1,0
15.444541920,1,1
15.444989440,0,1
15.445044480,0,0
15.445489440,1,0
15.445541760,1,1
15.445989440,0,1
15.446044320,0,0
15.446489440,1,0
15.446542720,1,1
15.446989440,0,1
15.447044160,0,0
15.447489280,1,0
15.447541920,1,1
15.447989280,0,1
15.448044320,0,0
15.448489280,1,0
15.448541280,1,1
15.448989280,0,1
15.449044160,0,0
15.449489280,1,0
15.449541120,1,1
15.449989120,0,1
15.450043840,0,0
15.450489120,1,0
15.450541600,1,1
15.450989120,0,1
15.451040800,0,0
15.451489120,1,0
15.451541440,1,1
15.451989120,0,1
15.452040960,0,0
15.452488960,1,0
15.452543840,1,1
15.452988960,0,1
15.453041120,0,0
15.453488960,1,0
15.453548480,1,1
15.453988960,0,1
15.454041440,0,0
15.454488960,1,0
15.454543520,1,1
15.454988960,0,1
15.455041120,0,0
15.455488800,1,0
15.455543520,1,1
15.455988800,0,1
15.456040800,0,0
15.456488800,1,0
15.456543200,1,1
15.456988800,0,1
15.457040800,0,0
15.457488800,1,0
15.457543200,1,1
15.457988800,0,1
15.458040960,0,0
15.458488640,1,0
15.458543360,1,1
15.458988640,0,1
15.459040800,0,0
15.459488640,1,0
15.459543360,1,1
15.459988640,0,1
15.460040960,0,0
15.460488640,1,0
15.460543680,1,1
15.460988480,0,1
15.461040640,0,0
15.461488480,1,0
15.461540640,1,1
15.461988480,0,1
15.462040640,0,0
15.462488480,1,0
15.462540320,1,1
15.462988480,0,1
15.463043200,0,0
15.463488320,1,0
15.463543680,1,1
15.463988320,0,1
15.464042720,0,0
15.464488320,1,0
15.464540480,1,1
15.464988320,0,1
15.465043040,0,0
15.465488320,1,0
15.465540640,1,1
15.465988320,0,1
15.466042720,0,0
15.466488160,1,0
15.466540160,1,1
15.466988160,0,1
15.467046560,0,0
15.467488160,1,0
15.467540480,1,1
15.467988160,0,1
15.468043520,0,0
15.468488160,1,0
15.468539680,1,1
15.468988160,0,1
15.469043040,0,0
15.469488000,1,0
15.469540160,1,1
15.469988000,0,1
15.470042880,0,0
15.470488000,1,0
15.470540320,1,1
15.470988000,0,1
15.471042400,0,0
15.471488000,1,0
15.471540160,1,1
15.471987840,0,1
15.472039840,0,0
15.472487840,1,0
15.472539840,1,1
15.472987840,0,1
15.473039520,0,0
15.473487840,1,0
15.473547360,1,1
15.473987840,0,1
15.474039840,0,0
15.474487680,1,0
15.474542400,1,1
15.474987680,0,1
15.475039680,0,0
15.475487680,1,0
15.475542080,1,1
15.475987680,0,1
15.476039840,0,0
15.476487680,1,0
15.476542240,1,1
15.476987680,0,1
15.477039680,0,0
15.477487520,1,0
15.477543200,1,1
15.477987520,0,1
15.478039680,0,0
15.478487520,1,0
15.478542240,1,1
15.478987520,0,1
15.479039360,0,0
15.479487520,1,0
15.479542720,1,1
15.479987520,0,1
15.480039680,0,0
15.480487360,1,0
15.480542240,1,1
15.480987360,0,1
15.481039520,0,0
15.481487360,1,0
15.481541760,1,1
15.481987360,0,1
15.482039360,0,0
15.482487360,1,0
15.482539040,1,1
15.482987200,0,1
15.483039520,0,0
15.483487200,1,0
15.483544480,1,1
15.483987200,0,1
15.484040160,0,0
15.484487200,1,0
15.484538880,1,1
15.484987200,0,1
15.485042080,0,0
15.485487040,1,0
15.485539520,1,1
15.485987040,0,1
15.486041760,0,0
15.486487040,1,0
15.486538720,1,1
15.486987040,0,1
15.487041600,0,0
15.487487040,1,0
15.487539840,1,1
15.487987040,0,1
15.488041600,0,0
15.488486880,1,0
15.488539200,1,1
15.488986880,0,1
15.489041760,0,0
15.489486880,1,0
15.489539200,1,1
15.489986880,0,1
15.490040800,0,0
15.490486880,1,0
15.490538720,1,1
15.490986880,0,1
15.491041760,0,0
15.491486720,1,0
15.491538720,1,1
15.491986720,0,1
15.492041920,0,0
15.492486720,1,0
15.492538560,1,1
15.492986720,0,1
15.493041280,0,0
15.493486560,1,0
15.493542080,1,1
15.493986560,0,1
15.494039200,0,0
15.494486560,1,0
15.494538240,1,1
15.494986560,0,1
15.495038240,0,0
15.495486560,1,0
15.495541120,1,1
15.495986560,0,1
15.496038720,0,0
15.496486400,1,0
15.496540960,1,1
15.496986400,0,1
15.497038240,0,0
15.497486400,1,0
15.497541120,1,1
15.497986400,0,1
15.498041760,0,0
15.498486400,1,0
15.498541440,1,1
15.498986400,0,1
15.499038720,0,0
15.499486240,1,0
15.499540960,1,1
15.499986240,0,1
15.500038400,0,0
15.500486240,1,0
15.500540640,1,1
15.500986240,0,1
15.501037920,0,0
15.501486240,1,0
15.501540960,1,1
15.501986080,0,1
15.502038560,0,0
15.502486080,1,0
15.502540800,1,1
15.502986080,0,1
15.503038240,0,0
15.503486080,1,0
15.503545120,1,1
15.503986080,0,1
15.504038880,0,0
15.504485920,1,0
15.504538080,1,1
15.504985920,0,1
15.505038240,0,0
15.505485920,1,0
15.505537600,1,1
15.505985920,0,1
15.506040640,0,0
15.506485920,1,0
15.506537600,1,1
15.506985920,0,1
15.507040640,0,0
15.507485760,1,0
15.507537600,1,1
15.507985760,0,1
15.508040320,0,0
15.508485760,1,0
15.508539840,1,1
15.508985760,0,1
15.509040960,0,0
15.509485760,1,0
15.509537920,1,1
15.509985760,0,1
15.510040480,0,0
15.510485600,1,0
15.510537920,1,1
15.510985600,0,1
15.511040800,0,0
15.511485600,1,0
15.511537440,1,1
15.511985600,0,1
15.512040480,0,0
15.512485600,1,0
15.512537760,1,1
15.512985440,0,1
15.513040640,0,0
15.513485440,1,0
15.513542080,1,1
15.513985440,0,1
15.514040480,0,0
15.514485440,1,0
15.514537760,1,1
15.514985440,0,1
15.515037440,0,0
15.515485280,1,0
15.515539200,1,1
15.515985280,0,1
15.516037440,0,0
15.516485280,1,0
15.516539680,1,1
15.516985280,0,1
15.517037280,0,0
15.517485280,1,0
15.517539680,1,1
15.517985280,0,1
15.518037120,0,0
15.518485120,1,0
15.518539840,1,1
15.518985120,0,1
15.519037280,0,0
15.519485120,1,0
15.519540000,1,1
15.519985120,0,1
15.520036960,0,0
15.520485120,1,0
15.520539840,1,1
15.520985120,0,1
15.521036800,0,0
15.521484960,1,0
15.521539840,1,1
15.521984960,0,1
15.522036800,0,0
15.522484960,1,0
15.522539680,1,1
15.522984960,0,1
15.523037440,0,0
15.523484960,1,0
15.523544000,1,1
15.523984800,0,1
15.524037120,0,0
15.524484800,1,0
15.524539840,1,1
15.524984800,0,1
15.525036960,0,0
15.525484800,1,0
15.525539360,1,1
15.525984800,0,1
15.526036160,0,0
15.526484640,1,0
15.526536640,1,1
15.526984640,0,1
15.527036800,0,0
15.527484640,1,0
15.527536320,1,1
15.527984640,0,1
15.528039680,0,0
15.528484640,1,0
15.528536800,1,1
15.528984640,0,1
15.529042080,0,0
15.529484480,1,0
15.529536320,1,1
15.529984480,0,1
15.530039040,0,0
15.530484480,1,0
15.530536320,1,1
15.530984480,0,1
15.531038880,0,0
15.531484480,1,0
15.531536320,1,1
15.531984480,0,1
15.532039200,0,0
15.532484320,1,0
15.532536640,1,1
15.532984320,0,1
15.533039200,0,0
15.533484320,1,0
15.533540960,1,1
15.533984320,0,1
15.534039200,0,0
15.534484320,1,0
15.534536640,1,1
15.534984160,0,1
15.535038720,0,0
15.535484160,1,0
15.535535840,1,1
15.535984160,0,1
15.536038880,0,0
15.536484160,1,0
15.536536000,1,1
15.536984160,0,1
15.537036480,0,0
15.537484000,1,0
15.537536320,1,1
15.537984000,0,1
15.538035840,0,0
15.538484000,1,0
15.538538240,1,1
15.538984000,0,1
15.539036160,0,0
15.539484000,1,0
15.539541600,1,1
15.539984000,0,1
15.540036640,0,0
15.540483840,1,0
15.540538560,1,1
15.540983840,0,1
15.541035520,0,0
15.541483840,1,0
15.541538080,1,1
15.541983840,0,1
15.542036000,0,0
15.542483840,1,0
15.542538560,1,1
15.542983840,0,1
15.543036000,0,0
15.543483680,1,0
15.543542720,1,1
15.543983680,0,1
15.544035520,0,0
15.544483680,1,0
15.544538240,1,1
15.544983680,0,1
15.545035680,0,0
15.545483680,1,0
15.545538400,1,1
15.545983520,0,1
15.546035840,0,0
15.546483520,1,0
15.546540320,1,1
15.546983520,0,1
15.547035520,0,0
15.547483520,1,0
15.547535520,1,1
15.547983520,0,1
15.548035520,0,0
15.548483360,1,0
15.548535360,1,1
15.548983360,0,1
15.549038240,0,0
15.549483360,1,0
15.549535840,1,1
15.549983360,0,1
15.550037760,0,0
15.550483360,1,0
15.550535040,1,1
15.550983360,0,1
15.551037920,0,0
15.551483200,1,0
15.551535200,1,1
15.551983200,0,1
15.552038240,0,0
15.552483200,1,0
15.552534880,1,1
15.552983200,0,1
15.553038240,0,0
15.553483200,1,0
15.553539040,1,1
15.553983200,0,1
15.554037920,0,0
15.554483040,1,0
15.554534880,1,1
15.554983040,0,1
15.555038400,0,0
15.555483040,1,0
15.555535200,1,1
15.555983040,0,1
15.556037760,0,0
15.556483040,1,0
15.556534720,1,1
15.556982880,0,1
15.557037600,0,0
15.557482880,1,0
15.557535040,1,1
15.557982880,0,1
15.558037600,0,0
15.558482880,1,0
15.558535040,1,1
15.558982880,0,1
15.559034880,0,0
15.559482720,1,0
15.559534720,1,1
15.559982720,0,1
15.560036800,0,0
15.560482720,1,0
15.560538560,1,1
15.560982720,0,1
15.561035040,0,0
15.561482720,1,0
15.561537760,1,1
15.561982720,0,1
15.562035040,0,0
15.562482560,1,0
15.562537280,1,1
15.562982560,0,1
15.563034720,0,0
15.563482560,1,0
15.563541600,1,1
15.563982560,0,1
15.564034560,0,0
15.564482560,1,0
15.564537280,1,1
15.564982560,0,1
15.565034720,0,0
15.565482400,1,0
15.565536640,1,1
15.565982400,0,1
15.566034240,0,0
15.566482400,1,0
15.566536800,1,1
15.566982400,0,1
15.567034720,0,0
15.567482400,1,0
15.567537120,1,1
15.567982240,0,1
15.568034400,0,0
15.568482240,1,0
15.568536960,1,1
15.568982240,0,1
15.569034080,0,0
15.569482240,1,0
15.569534080,1,1
15.569982240,0,1
15.570034400,0,0
15.570482080,1,0
15.570537280,1,1
15.570982080,0,1
15.571037440,0,0
15.571482080,1,0
15.571534240,1,1
15.571982080,0,1
15.572036480,0,0
15.572482080,1,0
15.572534240,1,1
15.572982080,0,1
15.573036800,0,0
15.573481920,1,0
15.573539680,1,1
15.573981920,0,1
15.574036800,0,0
15.574481920,1,0
15.574533760,1,1
15.574981920,0,1
15.575036960,0,0
15.575481920,1,0
15.575533600,1,1
15.575981920,0,1
15.576036320,0,0
15.576481760,1,0
15.576533760,1,1
15.576981760,0,1
15.577036160,0,0
15.577481760,1,0
15.577536160,1,1
15.577981760,0,1
15.578037280,0,0
15.578481760,1,0
15.578533440,1,1
15.578981600,0,1
15.579036320,0,0
15.579481600,1,0
15.579533920,1,1
15.579981600,0,1
15.580033280,0,0
15.580481600,1,0
15.580533760,1,1
15.580981600,0,1
15.581033600,0,0
15.581481440,1,0
15.581535680,1,1
15.581981440,0,1
15.582033600,0,0
15.582481440,1,0
15.582535840,1,1
15.582981440,0,1
15.583033760,0,0
15.583481440,1,0
15.583540000,1,1
15.583981440,0,1
15.584033760,0,0
15.584481280,1,0
15.584535840,1,1
15.584981280,0,1
15.585033440,0,0
15.585481280,1,0
15.585536160,1,1
15.585981280,0,1
15.586033280,0,0
15.586481280,1,0
15.586535520,1,1
15.586981280,0,1
15.587033760,0,0
15.587481120,1,0
15.587536000,1,1
15.587981120,0,1
15.588033600,0,0
15.588481120,1,0
15.588535680,1,1
15.588981120,0,1
15.589033280,0,0
15.589481120,1,0
15.589535840,1,1
15.589980960,0,1
15.590033120,0,0
15.590480960,1,0
15.590536000,1,1
15.590980960,0,1
15.591036000,0,0
15.591480960,1,0
15.591533600,1,1
15.591980960,0,1
15.592033600,0,0
15.592480800,1,0
15.592532800,1,1
15.592980800,0,1
15.593035840,0,0
15.593480800,1,0
15.593537760,1,1
15.593980800,0,1
15.594035840,0,0
15.594480800,1,0
15.594532800,1,1
15.594980800,0,1
15.595035200,0,0
15.595480640,1,0
15.595532480,1,1
15.595980640,0,1
15.596035360,0,0
15.596480640,1,0
15.596532800,1,1
15.596980640,0,1
15.597035520,0,0
15.597480640,1,0
15.597532320,1,1
15.597980640,0,1
15.598035520,0,0
15.598480480,1,0
15.598532320,1,1
15.598980480,0,1
15.599035360,0,0
15.599480480,1,0
15.599532480,1,1
15.599980480,0,1
15.600035040,0,0
15.600480480,1,0
15.600532800,1,1
15.600980320,0,1
15.601035200,0,0
15.601480320,1,0
15.601535680,1,1
15.601980320,0,1
15.602032480,0,0
15.602480320,1,0
15.602532800,1,1
15.602980320,0,1
15.603032000,0,0
15.603480160,1,0
15.603540000,1,1
15.603980160,0,1
15.604032320,0,0
15.604480160,1,0
15.604534400,1,1
15.604980160,0,1
15.605031840,0,0
15.605480160,1,0
15.605534720,1,1
15.605980160,0,1
15.606032000,0,0
15.606480000,1,0
15.606534560,1,1
15.606980000,0,1
15.607032000,0,0
15.607480000,1,0
15.607534880,1,1
15.607980000,0,1
15.608031840,0,0
15.608480000,1,0
15.608535520,1,1
15.608980000,0,1
15.609031840,0,0
15.609479840,1,0
15.609535520,1,1
15.609979840,0,1
15.610032000,0,0
15.610479840,1,0
15.610534400,1,1
15.610979840,0,1
15.611031680,0,0
15.611479840,1,0
15.611533920,1,1
15.611979680,0,1
15.612031680,0,0
15.612479680,1,0
15.612531520,1,1
15.612979680,0,1
15.613031840,0,0
15.613479680,1,0
15.613535680,1,1
15.613979680,0,1
15.614033760,0,0
15.614479520,1,0
15.614531520,1,1
15.614979520,0,1
15.615034560,0,0
15.615479520,1,0
15.615531360,1,1
15.615979520,0,1
15.616034240,0,0
15.616479520,1,0
15.616532000,1,1
15.616979520,0,1
15.617034400,0,0
15.617479360,1,0
15.617531360,1,1
15.617979360,0,1
15.618033760,0,0
15.618479360,1,0
15.618531520,1,1
15.618979360,0,1
15.619034240,0,0
15.619479360,1,0
15.619530560,1,1
15.619979360,0,1
15.620033760,0,0
15.620479200,1,0
15.620531520,1,1
15.620979200,0,1
15.621034400,0,0
15.621479200,1,0
15.621531360,1,1
15.621979200,0,1
15.622035040,0,0
15.622479200,1,0
15.622532480,1,1
15.622979040,0,1
15.623033920,0,0
15.623479040,1,0
15.623535680,1,1
15.623979040,0,1
15.624031360,0,0
15.624479040,1,0
15.624531360,1,1
15.624979040,0,1
15.625030720,0,0
15.625478880,1,0
15.625533440,1,1
15.625978880,0,1
15.626030880,0,0
15.626478880,1,0
15.626533280,1,1
15.626978880,0,1
15.627031360,0,0
15.627478880,1,0
15.627533760,1,1
15.627978880,0,1
15.628030400,0,0
15.628478720,1,0
15.628533440,1,1
15.628978720,0,1
15.629031200,0,0
15.629478720,1,0
15.629533120,1,1
15.629978720,0,1
15.630030560,0,0
15.630478720,1,0
15.630533120,1,1
15.630978720,0,1
15.631030400,0,0
15.631478560,1,0
15.631533440,1,1
15.631978560,0,1
15.632030560,0,0
15.632478560,1,0
15.632536960,1,1
15.632978560,0,1
15.633030560,0,0
15.633478560,1,0
15.633538400,1,1
15.633978400,0,1
15.634030560,0,0
15.634478400,1,0
15.634530720,1,1
15.634978400,0,1
15.635030240,0,0
15.635478400,1,0
15.635530240,1,1
15.635978400,0,1
15.636032640,0,0
15.636478240,1,0
15.636530080,1,1
15.636978240,0,1
15.637033120,0,0
15.637478240,1,0
15.637530400,1,1
15.637978240,0,1
15.638032800,0,0
15.638478240,1,0
15.638530080,1,1
15.638978240,0,1
15.639032800,0,0
15.639478080,1,0
15.639532480,1,1
15.639978080,0,1
15.640033280,0,0
15.640478080,1,0
15.640530080,1,1
15.640978080,0,1
15.641032960,0,0
15.641478080,1,0
15.641529760,1,1
15.641978080,0,1
15.642032800,0,0
15.642477920,1,0
15.642529920,1,1
15.642977920,0,1
15.643032320,0,0
15.643477920,1,0
15.643534400,1,1
15.643977920,0,1
15.644032480,0,0
15.644477920,1,0
15.644529920,1,1
15.644977760,0,1
15.645029920,0,0
15.645477760,1,0
15.645529760,1,1
15.645977760,0,1
15.646029280,0,0
15.646477760,1,0
15.646532000,1,1
15.646977760,0,1
15.647029600,0,0
15.647477600,1,0
15.647531840,1,1
15.647977600,0,1
15.648029440,0,0
15.648477600,1,0
15.648532640,1,1
15.648977600,0,1
15.649029280,0,0
15.649477600,1,0
15.649532320,1,1
15.649977600,0,1
15.650029920,0,0
15.650477440,1,0
15.650532160,1,1
15.650977440,0,1
15.651029600,0,0
15.651477440,1,0
15.651532160,1,1
15.651977440,0,1
15.652029600,0,0
15.652477440,1,0
15.652532000,1,1
15.652977440,0,1
15.653029280,0,0
15.653477280,1,0
15.653537280,1,1
15.653977280,0,1
15.654029760,0,0
15.654477280,1,0
15.654532160,1,1
15.654977280,0,1
15.655029440,0,0
15.655477280,1,0
15.655532000,1,1
15.655977120,0,1
15.656029120,0,0
15.656477120,1,0
15.656528640,1,1
15.656977120,0,1
15.657029760,0,0
15.657477120,1,0
15.657529120,1,1
15.657977120,0,1
15.658031840,0,0
15.658476960,1,0
15.658529440,1,1
15.658976960,0,1
15.659031840,0,0
15.659476960,1,0
15.659528960,1,1
15.659976960,0,1
15.660032000,0,0
15.660476960,1,0
15.660528960,1,1
15.660976960,0,1
15.661031360,0,0
15.661476800,1,0
15.661528640,1,1
15.661976800,0,1
15.662031840,0,0
15.662476800,1,0
15.662528800,1,1
15.662976800,0,1
15.663031200,0,0
15.663476800,1,0
15.663534400,1,1
15.663976800,0,1
15.664032000,0,0
15.664476640,1,0
15.664528960,1,1
15.664976640,0,1
15.665031360,0,0
15.665476640,1,0
15.665528800,1,1
15.665976640,0,1
15.666031520,0,0
15.666476640,1,0
15.666528320,1,1
15.666976480,0,1
15.667028640,0,0
15.667476480,1,0
15.667528640,1,1
15.667976480,0,1
15.668028000,0,0
15.668476480,1,0
15.668531360,1,1
15.668976480,0,1
15.669030880,0,0
15.669476320,1,0
15.669531360,1,1
15.669976320,0,1
15.670028640,0,0
15.670476320,1,0
15.670532320,1,1
15.670976320,0,1
15.671029600,0,0
15.671476320,1,0
15.671531360,1,1
15.671976320,0,1
15.672027840,0,0
15.672476160,1,0
15.672531040,1,1
15.672976160,0,1
15.673028000,0,0
15.673476160,1,0
15.673536320,1,1
15.673976160,0,1
15.674028000,0,0
15.674476160,1,0
15.674530720,1,1
15.674976160,0,1
15.675028160,0,0
15.675476000,1,0
15.675530720,1,1
15.675976000,0,1
15.676028160,0,0
15.676476000,1,0
15.676530880,1,1
15.676976000,0,1
15.677028320,0,0
15.677475840,1,0
15.677527680,1,1
15.677975840,0,1
15.678028160,0,0
15.678475840,1,0
15.678527840,1,1
15.678975840,0,1
15.679035520,0,0
15.679475840,1,0
15.679527680,1,1
15.679975840,0,1
15.680030880,0,0
15.680475680,1,0
15.680527840,1,1
15.680975680,0,1
15.681030400,0,0
15.681475680,1,0
15.681527680,1,1
15.681975680,0,1
15.682030560,0,0
15.682475680,1,0
15.682527520,1,1
15.682975680,0,1
15.683030080,0,0
15.683475520,1,0
15.683532960,1,1
15.683975520,0,1
15.684030720,0,0
15.684475520,1,0
15.684529920,1,1
15.684975520,0,1
15.685030720,0,0
15.685475520,1,0
15.685527680,1,1
15.685975360,0,1
15.686030400,0,0
15.686475360,1,0
15.686527200,1,1
15.686975360,0,1
15.687030240,0,0
15.687475360,1,0
15.687527520,1,1
15.687975360,0,1
15.688030080,0,0
15.688475200,1,0
15.688527040,1,1
15.688975200,0,1
15.689026720,0,0
15.689475200,1,0
15.689527680,1,1
15.689975200,0,1
15.690027040,0,0
15.690475200,1,0
15.690529280,1,1
15.690975200,0,1
15.691027200,0,0
15.691475040,1,0
15.691529920,1,1
15.691975040,0,1
15.692027200,0,0
15.692475040,1,0
15.692529280,1,1
15.692975040,0,1
15.693026880,0,0
15.693475040,1,0
15.693534560,1,1
15.693975040,0,1
15.694026880,0,0
15.694474880,1,0
15.694532960,1,1
15.694974880,0,1
15.695028480,0,0
15.695474880,1,0
15.695530080,1,1
15.695974880,0,1
15.696027040,0,0
15.696474880,1,0
15.696529760,1,1
15.696974720,0,1
15.697026400,0,0
15.697474720,1,0
15.697529440,1,1
15.697974720,0,1
15.698026880,0,0
15.698474720,1,0
15.698529920,1,1
15.698974720,0,1
15.699026720,0,0
15.699474560,1,0
15.699526880,1,1
15.699974560,0,1
15.700026560,0,0
15.700474560,1,0
15.700526560,1,1
15.700974560,0,1
15.701028640,0,0
15.701474560,1,0
15.701526080,1,1
15.701974560,0,1
15.702030080,0,0
15.702474400,1,0
15.702526400,1,1
15.702974400,0,1
15.703028960,0,0
15.703474400,1,0
15.703528800,1,1
15.703974400,0,1
15.704028800,0,0
15.704474400,1,0
15.704526240,1,1
15.704974400,0,1
15.705028960,0,0
15.705474240,1,0
15.705526080,1,1
15.705974240,0,1
15.706029120,0,0
15.706474240,1,0
15.706526400,1,1
15.706974240,0,1
15.707029280,0,0
15.707474240,1,0
15.707526080,1,1
15.707974080,0,1
15.708028960,0,0
15.708474080,1,0
15.708526080,1,1
15.708974080,0,1
15.709028960,0,0
15.709474080,1,0
15.709526080,1,1
15.709974080,0,1
15.710026080,0,0
15.710473920,1,0
15.710526080,1,1
15.710973920,0,1
15.711025440,0,0
15.711473920,1,0
15.711528800,1,1
15.711973920,0,1
15.712025600,0,0
15.712473920,1,0
15.712528480,1,1
15.712973920,0,1
15.713026240,0,0
15.713473760,1,0
15.713532480,1,1
15.713973760,0,1
15.714025920,0,0
15.714473760,1,0
15.714528160,1,1
15.714973760,0,1
15.715033920,0,0
15.715473760,1,0
15.715558240,1,1
15.715973760,0,1
15.716039200,0,0
15.716473600,1,0
15.716545440,1,1
15.716973600,0,1
15.717026400,0,0
15.717473600,1,0
15.717528320,1,1
15.717973600,0,1
15.718025440,0,0
15.718473600,1,0
15.718527840,1,1
15.718973440,0,1
15.719025280,0,0
15.719473440,1,0
15.719527360,1,1
15.719973440,0,1
15.720024800,0,0
15.720473440,1,0
15.720527680,1,1
15.720973440,0,1
15.721024160,0,0
15.721473280,1,0
15.721524160,1,1
15.721973280,0,1
15.722024800,0,0
15.722473280,1,0
15.722524480,1,1
15.722973280,0,1
15.723027040,0,0
15.723473280,1,0
